,cityName,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
136,荣昌区,3,0,0,0,500153,重庆市
137,潼南区,2,0,0,0,500152,重庆市
138,黔江区,2,0,0,0,500114,重庆市
139,沙坪坝区,2,0,0,0,500106,重庆市
140,涪陵区,1,0,0,0,500102,重庆市
141,巴南区,1,0,0,0,500113,重庆市
142,城口县,1,0,0,0,500229,重庆市
143,秀山县,1,0,1,0,500241,重庆市
144,武隆区,1,0,0,0,500156,重庆市
145,苏州,38,0,3,0,320500,江苏省
146,南京,35,0,2,0,320100,江苏省
147,徐州,30,0,0,0,320300,江苏省
148,无锡,19,0,0,0,320200,江苏省
149,南通,17,0,0,0,320600,江苏省
150,泰州,17,0,0,0,321200,江苏省
151,常州,15,0,0,0,320400,江苏省
152,盐城,15,0,0,0,320900,江苏省
153,连云港,13,0,1,0,320700,江苏省
154,扬州,13,0,0,0,321000,江苏省
155,淮安,13,0,1,0,320800,江苏省
156,宿迁,8,0,0,0,321300,江苏省
157,镇江,3,0,0,0,321100,江苏省
158,成都,73,0,9,1,510100,四川省
159,南充,23,0,0,0,511300,四川省
160,广安,20,0,1,0,511600,四川省
161,绵阳,14,0,1,0,510700,四川省
162,内江,11,0,0,0,511000,四川省
163,德阳,10,0,0,0,510600,四川省
164,达州,9,0,0,0,511700,四川省
165,自贡,9,0,0,0,510300,四川省
166,攀枝花,9,0,0,0,510400,四川省
167,巴中,8,0,0,0,511900,四川省
168,宜宾,7,0,0,0,511500,四川省
169,泸州,6,0,0,0,510500,四川省
170,遂宁,5,0,0,0,510900,四川省
171,雅安,5,0,0,0,511800,四川省
172,甘孜州,5,0,0,0,513300,四川省
173,凉山州,5,0,0,0,513400,四川省
174,广元,5,0,0,0,510800,四川省
175,乐山,2,0,0,0,511100,四川省
176,眉山,2,0,0,0,511400,四川省
177,资阳,2,0,0,0,512000,四川省
178,阿坝州,1,0,0,0,0,四川省
179,威海,24,0,2,0,371000,山东省
180,临沂,24,0,0,0,371300,山东省
181,青岛,24,0,1,0,370200,山东省
182,烟台,20,0,0,0,370600,山东省
183,济南,19,0,0,0,370100,山东省
184,德州,19,0,1,0,371400,山东省
185,枣庄,15,0,0,0,370400,山东省
186,济宁,14,0,1,0,370800,山东省
187,淄博,12,0,0,0,370300,山东省
188,日照,11,0,0,0,371100,山东省
189,潍坊,11,0,0,0,370700,山东省
190,滨州,10,0,0,0,371600,山东省
191,聊城,9,0,0,0,371500,山东省
192,泰安,9,0,0,0,370900,山东省
193,菏泽,9,0,0,0,371700,山东省
194,海淀区,41,0,0,0,110108,北京市
195,朝阳区,35,0,0,0,110105,北京市
196,大兴区,22,0,2,0,110115,北京市
197,西城区,22,0,0,0,110102,北京市
198,丰台区,16,0,0,0,110106,北京市
199,通州区,13,0,0,0,110112,北京市
200,昌平区,12,0,0,0,110114,北京市
201,外地来京人员,11,0,2,0,-1,北京市
202,顺义区,6,0,0,0,110113,北京市
203,石景山区,5,0,0,0,110107,北京市
204,东城区,3,0,0,0,110101,北京市
205,门头沟区,2,0,0,0,110109,北京市
206,房山区,2,0,0,0,110111,北京市
207,怀柔区,1,0,0,0,110116,北京市
208,待明确地区,0,0,5,1,0,北京市
209,外地来沪人员,74,0,5,1,-1,上海市
210,浦东新区,35,0,0,0,310115,上海市
211,静安区,9,0,0,0,310106,上海市
212,闵行区,9,0,0,0,310112,上海市
213,宝山区,8,0,0,0,310113,上海市
214,长宁区,7,0,0,0,310105,上海市
215,徐汇区,7,0,0,0,310104,上海市
216,松江区,7,0,0,0,310117,上海市
217,虹口区,5,0,0,0,310109,上海市
218,黄浦区,5,0,0,0,310101,上海市
219,奉贤区,5,0,0,0,310120,上海市
220,普陀区,3,0,0,0,310107,上海市
221,青浦区,2,0,0,0,310118,上海市
222,杨浦区,2,0,0,0,310110,上海市
223,嘉定区,2,0,0,0,310114,上海市
224,金山区,1,0,0,0,310116,上海市
225,崇明区,1,0,0,0,310151,上海市
226,福州,44,0,0,0,350100,福建省
227,泉州,29,0,0,0,350500,福建省
228,莆田,27,0,0,0,350300,福建省
229,厦门,18,0,0,0,350200,福建省
230,漳州,12,0,0,0,350600,福建省
231,三明,11,0,0,0,350400,福建省
232,宁德,9,0,0,0,350900,福建省
233,南平,8,0,0,0,350700,福建省
234,龙岩,1,0,0,0,350800,福建省
235,西安,47,0,0,0,610100,陕西省
236,安康,16,0,0,0,610900,陕西省
237,汉中,15,0,0,0,610700,陕西省
238,咸阳,9,0,0,0,610400,陕西省
239,延安,7,0,0,0,610600,陕西省
240,宝鸡,7,0,0,0,610300,陕西省
241,铜川,6,0,0,0,610200,陕西省
242,渭南,5,0,0,0,610500,陕西省
243,商洛,2,0,0,0,611000,陕西省
244,榆林,1,0,0,0,610800,陕西省
245,韩城,1,0,0,0,610581,陕西省
246,北海,23,0,0,0,450500,广西壮族自治区
247,桂林,23,0,0,0,450300,广西壮族自治区
248,南宁,16,0,0,0,450100,广西壮族自治区
249,柳州,12,0,0,0,450200,广西壮族自治区
250,防城港,8,0,1,0,450600,广西壮族自治区
251,玉林,7,0,0,0,450900,广西壮族自治区
252,河池,6,0,0,0,451200,广西壮族自治区
253,梧州,5,0,1,0,450400,广西壮族自治区
254,贵港,4,0,0,0,450800,广西壮族自治区
255,贺州,3,0,0,0,451100,广西壮族自治区
256,百色,2,0,0,0,451000,广西壮族自治区
257,钦州,2,0,0,0,450700,广西壮族自治区
258,昆明,31,0,0,0,530100,云南省
259,西双版纳,12,0,0,0,532800,云南省
260,玉溪,11,0,0,0,530400,云南省
261,保山,8,0,0,0,530500,云南省
262,昭通,8,0,0,0,530600,云南省
263,丽江,7,0,0,0,530700,云南省
264,大理,7,0,1,0,532901,云南省
265,曲靖,5,0,1,0,530300,云南省
266,红河,5,0,1,0,532500,云南省
267,普洱,4,0,0,0,530800,云南省
268,德宏,4,0,0,0,533100,云南省
269,楚雄,2,0,0,0,532301,云南省
270,临沧,1,0,0,0,530900,云南省
271,沧州,19,1,0,1,130900,河北省
272,石家庄,13,0,0,0,130100,河北省
273,保定,13,0,2,0,130600,河北省
274,廊坊,11,0,1,0,131000,河北省
275,邯郸,11,0,0,0,130400,河北省
276,唐山,11,0,0,0,130200,河北省
277,邢台,10,0,0,0,130500,河北省
278,张家口,9,0,0,0,130700,河北省
279,衡水,4,0,0,0,131100,河北省
280,承德,2,0,0,0,130800,河北省
281,秦皇岛,1,0,0,0,130300,河北省
282,哈尔滨,34,0,2,0,230100,黑龙江省
283,绥化,14,0,0,2,231200,黑龙江省
284,佳木斯,11,0,0,0,230800,黑龙江省
285,大庆,8,0,0,0,230600,黑龙江省
286,牡丹江,7,0,0,0,231000,黑龙江省
287,七台河,6,0,0,0,230900,黑龙江省
288,双鸭山,4,0,0,0,230500,黑龙江省
289,鸡西,4,0,0,0,230300,黑龙江省
290,齐齐哈尔,3,0,0,0,230200,黑龙江省
291,大兴安岭,2,0,0,0,0,黑龙江省
292,鹤岗,1,0,0,0,230400,黑龙江省
293,黑河,1,0,0,0,231100,黑龙江省
294,沈阳,17,0,0,0,210100,辽宁省
295,大连,12,0,1,0,210200,辽宁省
296,锦州,7,0,0,0,210700,辽宁省
297,盘锦,6,0,0,0,211100,辽宁省
298,朝阳,6,0,0,0,211300,辽宁省
299,丹东,6,0,0,0,210600,辽宁省
300,葫芦岛,5,0,0,0,211400,辽宁省
301,本溪,3,0,0,0,210500,辽宁省
302,阜新,3,0,0,0,210900,辽宁省
303,铁岭,2,0,0,0,211200,辽宁省
304,辽阳,2,0,0,0,211000,辽宁省
305,营口,1,0,0,0,210800,辽宁省
306,三亚,17,0,3,0,460200,海南省
307,海口,11,0,0,0,460100,海南省
308,万宁,8,0,0,0,469006,海南省
309,儋州,6,0,0,0,460400,海南省
310,琼海,6,0,0,0,469002,海南省
311,陵水,5,0,0,0,0,海南省
312,临高,4,0,0,0,0,海南省
313,澄迈,2,0,0,1,0,海南省
314,东方,1,0,0,0,469007,海南省
315,琼中,1,0,0,0,0,海南省
316,定安,1,0,0,0,0,海南省
317,昌江,1,0,0,0,0,海南省
318,乐东,1,0,0,0,0,海南省
319,晋中,13,0,0,0,140700,山西省
320,运城,10,0,1,0,140800,山西省
321,大同,8,0,0,0,140200,山西省
322,太原,6,0,1,0,140100,山西省
323,吕梁,5,0,0,0,141100,山西省
324,长治,3,0,0,0,140400,山西省
325,朔州,3,0,0,0,140600,山西省
326,晋城,3,0,0,0,140500,山西省
327,忻州,3,0,0,0,140900,山西省
328,阳泉,1,0,0,0,140300,山西省
329,临汾,1,0,0,0,141000,山西省
330,河北区,9,0,0,0,120105,天津市
331,河东区,9,0,1,0,120102,天津市
332,宝坻区,5,0,0,0,120115,天津市
333,和平区,4,0,0,0,120101,天津市
334,外地来津人员,4,0,0,0,0,天津市
335,河西区,3,0,0,0,120103,天津市
336,东丽区,3,0,0,0,120110,天津市
337,宁河区,3,0,0,0,120117,天津市
338,滨海新区,2,0,0,0,120116,天津市
339,南开区,2,0,0,0,120104,天津市
340,西青区,2,0,0,0,120111,天津市
341,红桥区,2,0,0,0,120106,天津市
342,兰州,23,0,2,0,620100,甘肃省
343,陇南,3,0,0,0,621200,甘肃省
344,天水,3,0,0,0,620500,甘肃省
345,定西,3,0,1,0,621100,甘肃省
346,临夏,2,0,0,0,622901,甘肃省
347,张掖,2,0,0,0,620700,甘肃省
348,白银,1,0,0,0,620400,甘肃省
349,金昌,1,0,0,0,620300,甘肃省
350,平凉,1,0,0,0,620800,甘肃省
351,甘南,1,0,0,0,0,甘肃省
352,六盘水,8,0,0,0,520200,贵州省
353,贵阳,6,0,1,0,520100,贵州省
354,黔南州,5,0,0,0,522700,贵州省
355,遵义,5,0,0,0,520300,贵州省
356,黔东南州,4,0,0,0,0,贵州省
357,毕节,4,0,0,0,520500,贵州省
358,铜仁,3,0,1,0,520600,贵州省
359,安顺,2,0,0,0,520400,贵州省
360,黔西南州,1,0,0,0,522300,贵州省
361,银川,16,0,0,0,640100,宁夏回族自治区
362,吴忠,7,0,0,0,640300,宁夏回族自治区
363,中卫,2,0,0,0,640500,宁夏回族自治区
364,固原,2,0,0,0,640400,宁夏回族自治区
365,宁东管委会,1,0,0,0,0,宁夏回族自治区
366,鄂尔多斯,6,0,0,0,150600,内蒙古自治区
367,包头,5,0,0,0,150200,内蒙古自治区
368,巴彦淖尔,3,0,0,0,150800,内蒙古自治区
369,呼和浩特,2,0,0,0,150100,内蒙古自治区
370,呼伦贝尔,2,0,1,0,150700,内蒙古自治区
371,锡林郭勒盟,2,0,0,0,152500,内蒙古自治区
372,赤峰,2,0,0,0,150400,内蒙古自治区
373,乌兰察布,2,0,0,0,150900,内蒙古自治区
374,兴安盟,1,0,0,0,152200,内蒙古自治区
375,通辽,1,0,0,0,150500,内蒙古自治区
376,乌海,1,0,0,0,150300,内蒙古自治区
377,长春,13,0,1,0,220100,吉林省
378,吉林,3,0,0,0,220000,吉林省
379,松原,2,0,0,0,220700,吉林省
380,延边,2,0,0,0,0,吉林省
381,四平市,1,0,0,0,220300,吉林省
382,公主岭,1,0,0,0,220381,吉林省
383,通化,1,0,0,0,220500,吉林省
384,乌鲁木齐,8,0,0,0,650100,新疆维吾尔自治区
385,伊犁州,5,0,0,0,654000,新疆维吾尔自治区
386,第九师,4,0,0,0,0,新疆维吾尔自治区
387,吐鲁番,1,0,0,0,650400,新疆维吾尔自治区
388,第七师,1,0,0,0,-1,新疆维吾尔自治区
389,第八师,1,0,0,0,0,新疆维吾尔自治区
390,阿克苏,1,0,0,0,652901,新疆维吾尔自治区
391,西宁,9,0,0,0,630100,青海省
392,待明确地区,2,0,0,0,0,青海省
393,待明确地区,1,0,0,0,0,西藏自治区
