,cityName,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
321,大同,11,0,3,0,140200,山西省
322,晋城,8,0,2,0,140500,山西省
323,长治,7,0,0,0,140400,山西省
324,朔州,6,0,2,0,140600,山西省
325,吕梁,6,0,3,0,141100,山西省
326,忻州,6,0,0,0,140900,山西省
327,阳泉,4,0,0,0,140300,山西省
328,临汾,2,0,1,0,141000,山西省
329,沈阳,26,0,5,0,210100,辽宁省
330,大连,16,0,3,0,210200,辽宁省
331,盘锦,11,0,0,0,211100,辽宁省
332,锦州,11,0,1,0,210700,辽宁省
333,葫芦岛,9,0,0,0,211400,辽宁省
334,丹东,7,0,3,0,210600,辽宁省
335,阜新,7,0,0,0,210900,辽宁省
336,朝阳,6,0,0,0,211300,辽宁省
337,铁岭,4,0,0,0,211200,辽宁省
338,本溪,3,0,0,0,210500,辽宁省
339,辽阳,3,0,0,0,211000,辽宁省
340,鞍山,3,0,0,0,210300,辽宁省
341,营口,1,0,0,0,210800,辽宁省
342,贵阳,24,0,1,0,520100,贵州省
343,毕节,21,0,0,0,520500,贵州省
344,遵义,15,0,1,0,520300,贵州省
345,六盘水,10,0,0,1,520200,贵州省
346,铜仁,7,0,2,0,520600,贵州省
347,黔南州,7,0,3,0,522700,贵州省
348,黔东南州,7,0,0,0,522600,贵州省
349,黔西南州,4,0,0,0,522300,贵州省
350,安顺,4,0,0,0,520400,贵州省
351,宝坻区,31,0,0,1,120115,天津市
352,河东区,10,0,1,0,120102,天津市
353,河北区,10,0,1,0,120105,天津市
354,和平区,6,0,1,0,120101,天津市
355,外地来津人员,6,0,0,0,0,天津市
356,河西区,4,0,0,0,120103,天津市
357,西青区,4,0,0,0,120111,天津市
358,宁河区,4,0,0,0,120117,天津市
359,东丽区,4,0,0,0,120110,天津市
360,滨海新区,3,0,0,0,120116,天津市
361,南开区,3,0,0,0,120104,天津市
362,红桥区,2,0,1,0,120106,天津市
363,津南区,1,0,0,0,120112,天津市
364,北辰区,1,0,0,0,120113,天津市
365,武清区,1,0,0,0,120114,天津市
366,兰州,33,0,9,1,620100,甘肃省
367,天水,12,0,1,0,620500,甘肃省
368,定西,8,0,1,0,621100,甘肃省
369,甘南,6,0,0,0,623000,甘肃省
370,陇南,4,0,0,0,621200,甘肃省
371,白银,4,0,0,0,620400,甘肃省
372,平凉,4,0,0,0,620800,甘肃省
373,临夏,3,0,2,0,622901,甘肃省
374,张掖,2,0,1,0,620700,甘肃省
375,庆阳,2,0,0,0,621000,甘肃省
376,金昌,1,0,1,0,620300,甘肃省
377,长春,37,0,6,0,220100,吉林省
378,四平市,12,0,0,1,220300,吉林省
379,公主岭,6,0,1,0,220381,吉林省
380,辽源,6,0,0,0,220400,吉林省
381,吉林市,5,0,2,0,220200,吉林省
382,延边,5,0,2,0,222400,吉林省
383,通化,3,0,0,0,220500,吉林省
384,松原,2,0,1,0,220700,吉林省
385,梅河口,1,0,0,0,220581,吉林省
386,白城,1,0,0,0,220800,吉林省
387,鄂尔多斯,11,0,2,0,150600,内蒙古自治区
388,包头,10,0,0,0,150200,内蒙古自治区
389,呼和浩特,7,0,0,0,150100,内蒙古自治区
390,巴彦淖尔,6,0,0,0,150800,内蒙古自治区
391,呼伦贝尔,5,0,1,0,150700,内蒙古自治区
392,赤峰,4,0,1,0,150400,内蒙古自治区
393,通辽,3,0,0,0,150500,内蒙古自治区
394,乌兰察布,3,0,0,0,150900,内蒙古自治区
395,锡林郭勒盟,2,0,1,0,152500,内蒙古自治区
396,乌海市,2,0,0,0,150300,内蒙古自治区
397,兴安盟,1,0,0,0,152200,内蒙古自治区
398,银川,28,0,5,0,640100,宁夏回族自治区
399,吴忠,10,0,4,0,640300,宁夏回族自治区
400,中卫,3,0,2,0,640500,宁夏回族自治区
401,固原,2,0,2,0,640400,宁夏回族自治区
402,宁东,1,0,0,0,0,宁夏回族自治区
403,石嘴山,1,0,0,0,640200,宁夏回族自治区
404,乌鲁木齐,20,0,0,0,650100,新疆维吾尔自治区
405,伊犁州,10,0,0,0,654000,新疆维吾尔自治区
406,兵团第九师,4,0,0,0,0,新疆维吾尔自治区
407,巴州,3,0,0,0,511902,新疆维吾尔自治区
408,昌吉州,2,0,0,0,0,新疆维吾尔自治区
409,吐鲁番,1,0,0,0,650400,新疆维吾尔自治区
410,兵团第七师,1,0,0,0,0,新疆维吾尔自治区
411,兵团第八师石河子市,1,0,0,0,0,新疆维吾尔自治区
412,阿克苏地区,1,0,0,0,652900,新疆维吾尔自治区
413,兵团第六师五家渠市,1,0,0,0,0,新疆维吾尔自治区
414,兵团第十二师,1,0,0,0,0,新疆维吾尔自治区
415,西宁,15,0,3,0,630100,青海省
416,海北州,3,0,0,0,632200,青海省
417,拉萨,1,0,0,0,540100,西藏自治区
