,cityName,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
68,邵阳,68,0,2,0,430500,湖南省
69,常德,56,0,3,0,430700,湖南省
70,娄底,45,0,3,0,431300,湖南省
71,益阳,40,0,6,0,430900,湖南省
72,衡阳,39,0,5,0,430400,湖南省
73,株洲,38,0,2,0,430200,湖南省
74,怀化,35,0,6,0,431200,湖南省
75,永州,30,0,8,0,431100,湖南省
76,郴州,24,0,2,0,431000,湖南省
77,湘潭,23,0,4,0,430300,湖南省
78,湘西自治州,7,0,1,0,433100,湖南省
79,张家界,3,0,2,0,430800,湖南省
80,南昌,134,0,7,0,360100,江西省
81,九江,86,0,3,0,360400,江西省
82,新余,69,0,4,0,360500,江西省
83,上饶,69,0,5,0,361100,江西省
84,宜春,48,0,3,0,360900,江西省
85,赣州,48,0,1,0,360700,江西省
86,抚州,44,0,1,0,361000,江西省
87,萍乡,22,0,1,0,360300,江西省
88,吉安,15,0,1,0,360800,江西省
89,鹰潭,9,0,0,0,360600,江西省
90,景德镇,4,0,1,0,360200,江西省
91,合肥,93,0,5,0,340100,安徽省
92,阜阳,84,0,3,0,341200,安徽省
93,亳州,58,0,2,0,341600,安徽省
94,安庆,56,0,3,0,340800,安徽省
95,蚌埠,48,0,0,0,340300,安徽省
96,六安,34,0,1,0,341500,安徽省
97,马鞍山,30,0,1,0,340500,安徽省
98,宿州,24,0,0,0,341300,安徽省
99,芜湖,23,0,2,0,340200,安徽省
100,铜陵,19,0,1,0,340700,安徽省
101,淮北,14,0,0,0,340600,安徽省
102,淮南,12,0,2,0,340400,安徽省
103,滁州,11,0,1,0,341100,安徽省
104,池州,11,0,1,0,341700,安徽省
105,黄山,9,0,0,0,341000,安徽省
106,宣城,4,0,1,0,341800,安徽省
107,万州区,67,0,2,1,500101,重庆市
108,九龙坡区,19,0,0,1,500107,重庆市
109,开州区,18,0,0,0,500154,重庆市
110,云阳县,18,0,2,0,500235,重庆市
111,江北区,16,0,0,0,500105,重庆市
112,渝中区,16,0,0,0,500103,重庆市
113,忠县,15,0,1,0,500233,重庆市
114,垫江县,15,0,1,0,500231,重庆市
115,两江新区,14,0,0,0,-1,重庆市
116,渝北区,12,0,0,0,500112,重庆市
117,长寿区,12,0,0,0,500115,重庆市
118,石柱县,12,0,0,0,500240,重庆市
119,綦江区,12,0,0,0,500110,重庆市
120,巫溪县,11,0,1,0,500238,重庆市
121,合川区,11,0,0,0,500117,重庆市
122,奉节县,11,0,1,0,500236,重庆市
123,璧山区,8,0,0,0,500120,重庆市
124,巫山县,8,0,4,0,500237,重庆市
125,南岸区,8,0,0,0,500108,重庆市
126,荣昌区,8,0,0,0,500153,重庆市
127,大渡口区,7,0,0,0,500104,重庆市
128,大足区,7,0,0,0,500111,重庆市
129,铜梁区,7,0,0,0,500151,重庆市
130,潼南区,7,0,0,0,500152,重庆市
131,丰都县,6,0,1,0,500230,重庆市
132,江津区,4,0,0,0,500116,重庆市
133,高新区,4,0,0,0,0,重庆市
134,巴南区,3,0,0,0,500113,重庆市
135,永川区,3,0,1,0,500118,重庆市
136,梁平区,3,0,0,0,500155,重庆市
137,涪陵区,3,0,0,0,500102,重庆市
138,城口县,2,0,0,0,500229,重庆市
139,黔江区,2,0,0,0,500114,重庆市
140,沙坪坝区,2,0,0,0,500106,重庆市
141,彭水县,2,0,0,0,500243,重庆市
142,秀山县,1,0,1,0,500241,重庆市
143,武隆区,1,0,0,0,500156,重庆市
144,酉阳县,1,0,0,0,0,重庆市
145,苏州,55,0,4,0,320500,江苏省
146,南京,47,0,10,0,320100,江苏省
147,徐州,45,0,1,0,320300,江苏省
148,无锡,26,0,1,0,320200,江苏省
149,泰州,26,0,1,0,321200,江苏省
150,淮安,26,0,1,0,320800,江苏省
151,南通,25,0,0,0,320600,江苏省
152,常州,24,0,2,0,320400,江苏省
153,连云港,20,0,1,0,320700,江苏省
154,扬州,15,0,0,0,321000,江苏省
155,盐城,15,0,2,0,320900,江苏省
156,宿迁,11,0,0,0,321300,江苏省
157,镇江,6,0,0,0,321100,江苏省
158,青岛,35,0,3,0,370200,山东省
159,临沂,30,0,1,0,371300,山东省
160,济南,29,0,0,0,370100,山东省
161,烟台,27,0,0,0,370600,山东省
162,威海,27,0,2,0,371000,山东省
163,济宁,25,0,3,0,370800,山东省
164,德州,24,0,1,0,371400,山东省
165,枣庄,17,0,0,0,370400,山东省
166,潍坊,16,0,0,0,370700,山东省
167,日照,14,0,0,0,371100,山东省
168,淄博,14,0,0,0,370300,山东省
169,泰安,14,0,1,0,370900,山东省
170,聊城,12,0,0,0,371500,山东省
171,菏泽,12,0,2,0,371700,山东省
172,滨州,11,0,2,0,371600,山东省
173,成都,92,0,17,1,510100,四川省
174,南充,28,0,1,0,511300,四川省
175,广安,24,0,1,0,511600,四川省
176,绵阳,17,0,2,0,510700,四川省
177,达州,17,0,1,0,511700,四川省
178,内江,15,0,0,0,511000,四川省
179,巴中,15,0,0,0,511900,四川省
180,德阳,12,0,0,0,510600,四川省
181,攀枝花,11,0,0,0,510400,四川省
182,泸州,10,0,0,0,510500,四川省
183,甘孜州,10,0,0,0,513300,四川省
184,自贡,9,0,0,0,510300,四川省
185,宜宾,7,0,0,0,511500,四川省
186,凉山州,7,0,0,0,513400,四川省
187,广元,6,0,0,0,510800,四川省
188,雅安,6,0,0,0,511800,四川省
189,遂宁,5,0,1,0,510900,四川省
190,眉山,5,0,1,0,511400,四川省
191,乐山,2,0,0,0,511100,四川省
192,资阳,2,0,0,0,512000,四川省
193,阿坝州,1,0,0,0,513200,四川省
194,海淀区,45,0,0,0,110108,北京市
195,朝阳区,43,0,0,0,110105,北京市
196,大兴区,29,0,2,0,110115,北京市
197,西城区,29,0,0,0,110102,北京市
198,外地来京人员,21,0,2,0,-1,北京市
199,丰台区,20,0,0,0,110106,北京市
200,昌平区,15,0,0,0,110114,北京市
201,通州区,13,0,0,0,110112,北京市
202,房山区,11,0,0,0,110111,北京市
203,石景山区,7,0,0,0,110107,北京市
204,东城区,6,0,0,0,110101,北京市
205,顺义区,6,0,0,0,110113,北京市
206,怀柔区,4,0,0,0,110116,北京市
207,门头沟区,3,0,0,0,110109,北京市
208,延庆区,1,0,0,0,110119,北京市
209,待明确地区,0,0,20,1,0,北京市
210,外地来沪人员,86,0,6,1,-1,上海市
211,浦东新区,46,0,0,0,310115,上海市
212,静安区,13,0,0,0,310106,上海市
213,徐汇区,12,0,0,0,310104,上海市
214,宝山区,12,0,0,0,310113,上海市
215,闵行区,12,0,0,0,310112,上海市
216,松江区,10,0,0,0,310117,上海市
217,长宁区,9,0,0,0,310105,上海市
218,虹口区,7,0,0,0,310109,上海市
219,奉贤区,7,0,0,0,310120,上海市
220,普陀区,6,0,0,0,310107,上海市
221,杨浦区,6,0,0,0,310110,上海市
222,黄浦区,5,0,0,0,310101,上海市
223,嘉定区,4,0,0,0,310114,上海市
224,青浦区,4,0,0,0,310118,上海市
225,金山区,2,0,0,0,310116,上海市
226,崇明区,2,0,0,0,310151,上海市
227,未知地区,0,0,9,0,0,上海市
228,福州,55,0,4,0,350100,福建省
229,莆田,38,0,1,0,350300,福建省
230,泉州,37,0,4,0,350500,福建省
231,厦门,21,0,1,0,350200,福建省
232,漳州,15,0,0,0,350600,福建省
233,宁德,14,0,1,0,350900,福建省
234,南平,12,0,0,0,350700,福建省
235,三明,11,0,0,0,350400,福建省
236,龙岩,2,0,0,0,350800,福建省
237,哈尔滨,73,0,6,0,230100,黑龙江省
238,绥化,24,0,0,2,231200,黑龙江省
239,齐齐哈尔,20,0,0,0,230200,黑龙江省
240,双鸭山,16,0,1,0,230500,黑龙江省
241,鸡西,12,0,0,0,230300,黑龙江省
242,大庆,11,0,0,0,230600,黑龙江省
243,佳木斯,11,0,0,0,230800,黑龙江省
244,牡丹江,9,0,0,0,231000,黑龙江省
245,七台河,9,0,0,0,230900,黑龙江省
246,大兴安岭,2,0,0,0,232700,黑龙江省
247,鹤岗,2,0,0,0,230400,黑龙江省
248,黑河,1,0,0,0,231100,黑龙江省
249,西安,70,0,5,0,610100,陕西省
250,安康,19,0,1,0,610900,陕西省
251,汉中,19,0,0,0,610700,陕西省
252,咸阳,15,0,0,0,610400,陕西省
253,宝鸡,10,0,0,0,610300,陕西省
254,渭南,9,0,0,0,610500,陕西省
255,延安,7,0,0,0,610600,陕西省
256,铜川,7,0,0,0,610200,陕西省
257,商洛,6,0,0,0,611000,陕西省
258,榆林,1,0,0,0,610800,陕西省
259,韩城,1,0,0,0,610581,陕西省
260,杨凌,1,0,0,0,0,陕西省
261,北海,29,0,2,0,450500,广西壮族自治区
262,南宁,28,0,0,0,450100,广西壮族自治区
263,桂林,26,0,4,0,450300,广西壮族自治区
264,柳州,17,0,3,0,450200,广西壮族自治区
265,防城港,13,0,1,0,450600,广西壮族自治区
266,河池,9,0,0,0,451200,广西壮族自治区
267,玉林,8,0,1,0,450900,广西壮族自治区
268,梧州,5,0,2,0,450400,广西壮族自治区
269,贵港,5,0,0,0,450800,广西壮族自治区
270,贺州,4,0,0,0,451100,广西壮族自治区
271,钦州,4,0,0,0,450700,广西壮族自治区
272,百色,2,0,0,0,451000,广西壮族自治区
273,石家庄,21,0,1,0,130100,河北省
274,沧州,20,0,0,1,130900,河北省
275,保定,17,0,4,0,130600,河北省
276,邢台,16,0,0,0,130500,河北省
277,邯郸,14,0,0,0,130400,河北省
278,廊坊,13,0,1,0,131000,河北省
279,唐山,12,0,0,0,130200,河北省
280,张家口,10,0,0,0,130700,河北省
281,衡水,5,0,0,0,131100,河北省
282,承德,4,0,0,0,130800,河北省
283,秦皇岛,3,0,0,0,130300,河北省
284,昆明,35,0,0,0,530100,云南省
285,西双版纳,15,0,1,0,532800,云南省
286,玉溪,12,0,1,0,530400,云南省
287,昭通,10,0,0,0,530600,云南省
288,曲靖,10,0,1,0,530300,云南省
289,保山,8,0,0,0,530500,云南省
290,丽江,7,0,0,0,530700,云南省
291,大理,7,0,1,0,532901,云南省
292,红河,5,0,1,0,532500,云南省
293,德宏,5,0,0,0,533100,云南省
294,普洱,4,0,0,0,530800,云南省
295,楚雄,4,0,0,0,532301,云南省
296,临沧,1,0,0,0,530900,云南省
297,文山,1,0,0,0,532601,云南省
298,三亚,22,0,5,0,460200,海南省
299,海口,16,0,0,0,460100,海南省
300,万宁,11,0,0,0,469006,海南省
301,儋州,10,0,0,0,460400,海南省
302,琼海,6,0,0,0,469002,海南省
303,临高,5,0,0,0,469024,海南省
304,陵水,4,0,0,0,469028,海南省
305,澄迈,4,0,0,1,469023,海南省
306,定安,3,0,0,0,469021,海南省
307,昌江,3,0,0,0,469026,海南省
308,东方,2,0,0,0,469007,海南省
309,保亭,2,0,0,0,0,海南省
310,琼中,1,0,0,0,469030,海南省
311,乐东,1,0,0,0,469027,海南省
312,文昌,1,0,0,0,469005,海南省
313,沈阳,23,0,1,0,210100,辽宁省
314,大连,14,0,3,0,210200,辽宁省
315,盘锦,8,0,0,0,211100,辽宁省
316,锦州,7,0,0,0,210700,辽宁省
317,丹东,7,0,0,0,210600,辽宁省
318,葫芦岛,7,0,0,0,211400,辽宁省
319,阜新,7,0,0,0,210900,辽宁省
320,朝阳,6,0,0,0,211300,辽宁省
321,本溪,3,0,0,0,210500,辽宁省
322,铁岭,3,0,0,0,211200,辽宁省
323,辽阳,2,0,0,0,211000,辽宁省
324,营口,1,0,0,0,210800,辽宁省
325,鞍山,1,0,0,0,210300,辽宁省
326,晋中,21,0,2,0,140700,山西省
327,运城,17,0,1,0,140800,山西省
328,大同,9,0,0,0,140200,山西省
329,太原,9,0,1,0,140100,山西省
330,晋城,7,0,0,0,140500,山西省
331,吕梁,5,0,1,0,141100,山西省
332,朔州,4,0,0,0,140600,山西省
333,长治,3,0,0,0,140400,山西省
334,忻州,3,0,0,0,140900,山西省
335,阳泉,2,0,0,0,140300,山西省
336,临汾,1,0,0,0,141000,山西省
337,宝坻区,15,0,0,1,120115,天津市
338,河北区,10,0,0,0,120105,天津市
339,河东区,10,0,0,0,120102,天津市
340,和平区,6,0,0,0,120101,天津市
341,外地来津人员,6,0,0,0,0,天津市
342,河西区,4,0,0,0,120103,天津市
343,宁河区,4,0,0,0,120117,天津市
344,东丽区,3,0,0,0,120110,天津市
345,南开区,3,0,0,0,120104,天津市
346,西青区,3,0,0,0,120111,天津市
347,滨海新区,2,0,0,0,120116,天津市
348,红桥区,2,0,1,0,120106,天津市
349,津南区,1,0,0,0,120112,天津市
350,贵阳,12,0,4,0,520100,贵州省
351,毕节,11,0,0,0,520500,贵州省
352,六盘水,9,0,0,1,520200,贵州省
353,遵义,9,0,0,0,520300,贵州省
354,铜仁,6,0,2,0,520600,贵州省
355,黔南州,6,0,3,0,522700,贵州省
356,黔东南州,5,0,0,0,522600,贵州省
357,黔西南州,3,0,0,0,522300,贵州省
358,安顺,3,0,0,0,520400,贵州省
359,兰州,30,0,3,0,620100,甘肃省
360,天水,10,0,0,0,620500,甘肃省
361,陇南,4,0,0,0,621200,甘肃省
362,临夏,3,0,2,0,622901,甘肃省
363,定西,3,0,1,0,621100,甘肃省
364,张掖,2,0,0,0,620700,甘肃省
365,白银,1,0,0,0,620400,甘肃省
366,金昌,1,0,0,0,620300,甘肃省
367,平凉,1,0,0,0,620800,甘肃省
368,甘南,1,0,0,0,623000,甘肃省
369,庆阳,1,0,0,0,621000,甘肃省
370,长春,28,0,1,0,220100,吉林省
371,四平,8,0,0,0,220300,吉林省
372,吉林市,5,0,1,0,220200,吉林省
373,公主岭,4,0,0,0,220381,吉林省
374,延边,3,0,0,0,222400,吉林省
375,辽源,3,0,0,0,220400,吉林省
376,松原,2,0,0,0,220700,吉林省
377,通化,1,0,0,0,220500,吉林省
378,鄂尔多斯,11,0,2,0,150600,内蒙古自治区
379,包头,7,0,0,0,150200,内蒙古自治区
380,呼和浩特,5,0,0,0,150100,内蒙古自治区
381,巴彦淖尔,4,0,0,0,150800,内蒙古自治区
382,乌兰察布,3,0,0,0,150900,内蒙古自治区
383,呼伦贝尔,3,0,1,0,150700,内蒙古自治区
384,赤峰,3,0,0,0,150400,内蒙古自治区
385,锡林郭勒盟,2,0,0,0,152500,内蒙古自治区
386,乌海市,2,0,0,0,150300,内蒙古自治区
387,兴安盟,1,0,0,0,152200,内蒙古自治区
388,通辽,1,0,0,0,150500,内蒙古自治区
389,银川,20,0,1,0,640100,宁夏回族自治区
390,吴忠,7,0,0,0,640300,宁夏回族自治区
391,中卫,3,0,0,0,640500,宁夏回族自治区
392,固原,2,0,0,0,640400,宁夏回族自治区
393,宁东管委会,1,0,0,0,0,宁夏回族自治区
394,石嘴山,1,0,0,0,640200,宁夏回族自治区
395,乌鲁木齐,12,0,0,0,650100,新疆维吾尔自治区
396,伊犁州,9,0,0,0,654000,新疆维吾尔自治区
397,第九师,4,0,0,0,0,新疆维吾尔自治区
398,昌吉,2,0,0,0,652301,新疆维吾尔自治区
399,吐鲁番,1,0,0,0,650400,新疆维吾尔自治区
400,第七师,1,0,0,0,-1,新疆维吾尔自治区
401,第八师,1,0,0,0,0,新疆维吾尔自治区
402,阿克苏,1,0,0,0,652901,新疆维吾尔自治区
403,第六师,1,0,0,0,0,新疆维吾尔自治区
404,西宁,14,0,3,0,630100,青海省
405,海北州,3,0,0,0,632200,青海省
406,拉萨,1,0,0,0,540100,西藏自治区
