,cityName,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
206,黑河,6,0,0,0,231100,黑龙江省
207,鹤岗,5,0,1,0,230400,黑龙江省
208,大兴安岭,2,0,0,0,232700,黑龙江省
209,朝阳区,56,0,0,0,110105,北京市
210,海淀区,56,0,0,0,110108,北京市
211,西城区,43,0,0,0,110102,北京市
212,大兴区,37,0,2,0,110115,北京市
213,丰台区,32,0,3,0,110106,北京市
214,外地来京人员,25,0,2,0,-1,北京市
215,昌平区,19,0,0,0,110114,北京市
216,通州区,17,0,1,0,110112,北京市
217,房山区,14,0,0,0,110111,北京市
218,石景山区,13,0,0,0,110107,北京市
219,东城区,12,0,0,0,110101,北京市
220,顺义区,10,0,0,0,110113,北京市
221,怀柔区,7,0,0,0,110116,北京市
222,密云区,7,0,0,0,110118,北京市
223,门头沟区,3,0,0,0,110109,北京市
224,延庆区,1,0,0,0,110119,北京市
225,待明确地区,0,0,48,3,0,北京市
226,外地来沪人员,99,0,26,1,-1,上海市
227,浦东新区,56,0,12,0,310115,上海市
228,宝山区,20,0,0,0,310113,上海市
229,闵行区,18,0,3,0,310112,上海市
230,徐汇区,17,0,2,0,310104,上海市
231,静安区,16,0,3,0,310106,上海市
232,松江区,14,0,1,0,310117,上海市
233,长宁区,12,0,3,0,310105,上海市
234,普陀区,11,0,0,0,310107,上海市
235,奉贤区,9,0,1,0,310120,上海市
236,杨浦区,8,0,0,0,310110,上海市
237,嘉定区,8,0,1,0,310114,上海市
238,虹口区,7,0,2,0,310109,上海市
239,黄浦区,6,0,1,0,310101,上海市
240,青浦区,5,0,2,0,310118,上海市
241,金山区,3,0,0,0,310116,上海市
242,崇明区,2,0,0,0,310151,上海市
243,福州,64,0,15,0,350100,福建省
244,莆田,52,0,8,0,350300,福建省
245,泉州,43,0,13,0,350500,福建省
246,厦门,32,0,4,0,350200,福建省
247,宁德,24,0,5,0,350900,福建省
248,漳州,19,0,3,0,350600,福建省
249,南平,19,0,3,0,350700,福建省
250,三明,13,0,1,0,350400,福建省
251,龙岩,6,0,1,0,350800,福建省
252,沧州,37,0,12,1,130900,河北省
253,唐山,33,0,3,0,130200,河北省
254,保定,31,0,11,0,130600,河北省
255,邯郸,29,0,5,0,130400,河北省
256,廊坊,28,0,8,0,131000,河北省
257,石家庄,27,0,3,0,130100,河北省
258,邢台,21,0,5,1,130500,河北省
259,张家口,21,0,3,0,130700,河北省
260,秦皇岛,9,0,1,0,130300,河北省
261,衡水,8,0,2,0,131100,河北省
262,承德,7,0,1,0,130800,河北省
263,西安,110,0,15,0,610100,陕西省
264,安康,22,0,5,0,610900,陕西省
265,汉中,21,0,1,0,610700,陕西省
266,咸阳,17,0,4,0,610400,陕西省
267,渭南,14,0,0,0,610500,陕西省
268,宝鸡,13,0,5,0,610300,陕西省
269,延安,8,0,6,0,610600,陕西省
270,铜川,8,0,4,0,610200,陕西省
271,商洛,7,0,1,0,611000,陕西省
272,榆林,3,0,1,0,610800,陕西省
273,韩城,1,0,0,0,610581,陕西省
274,杨凌,1,0,0,0,0,陕西省
275,待明确地区,0,0,1,0,0,陕西省
276,南宁,44,0,10,0,450100,广西壮族自治区
277,北海,39,0,4,0,450500,广西壮族自治区
278,桂林,31,0,5,0,450300,广西壮族自治区
279,柳州,22,0,6,0,450200,广西壮族自治区
280,河池,21,0,0,1,451200,广西壮族自治区
281,防城港,17,0,1,0,450600,广西壮族自治区
282,来宾,11,0,0,0,451300,广西壮族自治区
283,玉林,9,0,1,0,450900,广西壮族自治区
284,钦州,8,0,0,0,450700,广西壮族自治区
285,贵港,8,0,0,0,450800,广西壮族自治区
286,梧州,5,0,5,0,450400,广西壮族自治区
287,贺州,4,0,0,0,451100,广西壮族自治区
288,百色,3,0,0,0,451000,广西壮族自治区
289,三亚,54,0,11,1,460200,海南省
290,海口,29,0,10,0,460100,海南省
291,儋州,15,0,1,0,460400,海南省
292,万宁,13,0,1,0,469006,海南省
293,澄迈,8,0,1,1,469023,海南省
294,昌江,7,0,0,0,469026,海南省
295,临高,6,0,1,0,469024,海南省
296,琼海,6,0,0,1,469002,海南省
297,陵水,4,0,0,0,469028,海南省
298,东方,3,0,1,0,469007,海南省
299,定安,3,0,0,0,469021,海南省
300,文昌,3,0,0,0,469005,海南省
301,保亭,3,0,0,0,0,海南省
302,乐东,2,0,0,0,469027,海南省
303,琼中,1,0,1,0,469030,海南省
304,昆明,46,0,7,0,530100,云南省
305,西双版纳,15,0,2,0,532800,云南省
306,玉溪,14,0,3,0,530400,云南省
307,昭通,14,0,2,0,530600,云南省
308,曲靖,13,0,1,0,530300,云南省
309,大理州,13,0,3,0,0,云南省
310,保山,9,0,0,0,530500,云南省
311,丽江,7,0,2,0,530700,云南省
312,红河州,7,0,3,0,0,云南省
313,德宏州,5,0,2,0,0,云南省
314,普洱,4,0,0,0,530800,云南省
315,楚雄州,4,0,0,0,0,云南省
316,文山州,2,0,0,0,0,云南省
317,临沧,1,0,0,0,530900,云南省
318,待明确地区,0,0,1,0,0,云南省
319,贵阳,31,0,3,0,520100,贵州省
320,遵义,25,0,1,0,520300,贵州省
321,毕节,22,0,2,0,520500,贵州省
322,黔南州,17,0,3,0,522700,贵州省
323,铜仁,10,0,5,0,520600,贵州省
324,六盘水,10,0,1,1,520200,贵州省
325,黔东南州,10,0,2,0,522600,贵州省
326,黔西南州,4,0,1,0,522300,贵州省
327,安顺,4,0,0,0,520400,贵州省
328,晋中,34,0,8,0,140700,山西省
329,运城,19,0,8,0,140800,山西省
330,太原,18,0,3,0,140100,山西省
331,大同,11,0,4,0,140200,山西省
332,长治,8,0,0,0,140400,山西省
333,晋城,8,0,2,0,140500,山西省
334,朔州,7,0,2,0,140600,山西省
335,忻州,7,0,0,0,140900,山西省
336,吕梁,6,0,5,0,141100,山西省
337,阳泉,4,0,0,0,140300,山西省
338,临汾,2,0,1,0,141000,山西省
339,沈阳,28,0,7,0,210100,辽宁省
340,大连,16,0,4,0,210200,辽宁省
341,锦州,12,0,1,0,210700,辽宁省
342,葫芦岛,11,0,0,1,211400,辽宁省
343,盘锦,11,0,0,0,211100,辽宁省
344,阜新,8,0,0,0,210900,辽宁省
345,铁岭,7,0,1,0,211200,辽宁省
346,丹东,7,0,3,0,210600,辽宁省
347,朝阳,6,0,2,0,211300,辽宁省
348,本溪,3,0,0,0,210500,辽宁省
349,辽阳,3,0,1,0,211000,辽宁省
350,鞍山,3,0,0,0,210300,辽宁省
351,营口,1,0,1,0,210800,辽宁省
352,宝坻区,43,0,1,1,120115,天津市
353,河东区,13,0,2,1,120102,天津市
354,河北区,12,0,2,0,120105,天津市
355,和平区,6,0,1,0,120101,天津市
356,外地来津人员,6,0,1,0,0,天津市
357,北辰区,5,0,0,0,120113,天津市
358,南开区,4,0,0,0,120104,天津市
359,河西区,4,0,1,0,120103,天津市
360,西青区,4,0,1,0,120111,天津市
361,宁河区,4,0,0,0,120117,天津市
362,东丽区,4,0,0,0,120110,天津市
363,滨海新区,3,0,0,0,120116,天津市
364,红桥区,2,0,1,0,120106,天津市
365,津南区,1,0,0,0,120112,天津市
366,武清区,1,0,0,0,120114,天津市
367,待明确地区,0,0,1,0,0,天津市
368,兰州,35,0,14,2,620100,甘肃省
369,天水,12,0,6,0,620500,甘肃省
370,定西,8,0,2,0,621100,甘肃省
371,平凉,8,0,1,0,620800,甘肃省
372,甘南,6,0,1,0,623000,甘肃省
373,白银,4,0,0,0,620400,甘肃省
374,陇南,4,0,0,0,621200,甘肃省
375,临夏,3,0,2,0,622900,甘肃省
376,庆阳,3,0,1,0,621000,甘肃省
377,张掖,2,0,1,0,620700,甘肃省
378,金昌,1,0,1,0,620300,甘肃省
379,长春,42,0,11,0,220100,吉林省
380,四平市,12,0,2,1,220300,吉林省
381,公主岭,6,0,2,0,220381,吉林省
382,辽源,6,0,1,0,220400,吉林省
383,吉林市,5,0,3,0,220200,吉林省
384,延边,5,0,2,0,222400,吉林省
385,通化,3,0,0,0,220500,吉林省
386,松原,2,0,1,0,220700,吉林省
387,梅河口,1,0,0,0,220581,吉林省
388,白城,1,0,0,0,220800,吉林省
389,鄂尔多斯,11,0,2,0,150600,内蒙古自治区
390,包头,11,0,0,0,150200,内蒙古自治区
391,呼和浩特,7,0,0,0,150100,内蒙古自治区
392,呼伦贝尔,6,0,1,0,150700,内蒙古自治区
393,通辽,6,0,0,0,150500,内蒙古自治区
394,巴彦淖尔,6,0,0,0,150800,内蒙古自治区
395,赤峰,5,0,2,0,150400,内蒙古自治区
396,乌兰察布,3,0,0,0,150900,内蒙古自治区
397,锡林郭勒盟,2,0,1,0,152500,内蒙古自治区
398,乌海市,2,0,0,0,150300,内蒙古自治区
399,兴安盟,1,0,0,0,152200,内蒙古自治区
400,乌鲁木齐,20,0,2,0,650100,新疆维吾尔自治区
401,伊犁州,12,0,0,0,654000,新疆维吾尔自治区
402,兵团第四师,9,0,0,0,0,新疆维吾尔自治区
403,兵团第九师,4,0,0,0,0,新疆维吾尔自治区
404,昌吉州,4,0,0,0,0,新疆维吾尔自治区
405,巴州,3,0,0,0,511902,新疆维吾尔自治区
406,兵团第八师石河子市,2,0,0,0,0,新疆维吾尔自治区
407,吐鲁番市,1,0,1,0,650400,新疆维吾尔自治区
408,兵团第七师,1,0,0,0,0,新疆维吾尔自治区
409,阿克苏地区,1,0,0,0,652900,新疆维吾尔自治区
410,兵团第六师五家渠市,1,0,0,0,0,新疆维吾尔自治区
411,兵团第十二师,1,0,0,0,0,新疆维吾尔自治区
412,银川,31,0,12,0,640100,宁夏回族自治区
413,吴忠,19,0,6,0,640300,宁夏回族自治区
414,中卫,3,0,2,0,640500,宁夏回族自治区
415,固原,3,0,2,0,640400,宁夏回族自治区
416,宁东,1,0,1,0,0,宁夏回族自治区
417,石嘴山,1,0,1,0,640200,宁夏回族自治区
418,西宁,15,0,8,0,630100,青海省
419,海北州,3,0,1,0,632200,青海省
420,拉萨,1,0,1,0,540100,西藏自治区
