,cityName,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
391,锡林郭勒盟,2,0,1,0,152500,内蒙古自治区
392,通辽,2,0,0,0,150500,内蒙古自治区
393,乌海市,2,0,0,0,150300,内蒙古自治区
394,兴安盟,1,0,0,0,152200,内蒙古自治区
395,银川,27,0,3,0,640100,宁夏回族自治区
396,吴忠,9,0,0,0,640300,宁夏回族自治区
397,中卫,3,0,0,0,640500,宁夏回族自治区
398,固原,2,0,2,0,640400,宁夏回族自治区
399,宁东管委会,1,0,0,0,0,宁夏回族自治区
400,石嘴山,1,0,0,0,640200,宁夏回族自治区
401,乌鲁木齐,18,0,0,0,650100,新疆维吾尔自治区
402,伊犁州,9,0,0,0,654000,新疆维吾尔自治区
403,兵团第九师,4,0,0,0,0,新疆维吾尔自治区
404,昌吉,2,0,0,0,652301,新疆维吾尔自治区
405,吐鲁番,1,0,0,0,650400,新疆维吾尔自治区
406,兵团第七师,1,0,0,0,0,新疆维吾尔自治区
407,兵团第八师石河子市,1,0,0,0,0,新疆维吾尔自治区
408,阿克苏,1,0,0,0,652901,新疆维吾尔自治区
409,兵团第六师五家渠市,1,0,0,0,0,新疆维吾尔自治区
410,巴州,1,0,0,0,511902,新疆维吾尔自治区
411,西宁,15,0,3,0,630100,青海省
412,海北州,3,0,0,0,632200,青海省
413,拉萨,1,0,0,0,540100,西藏自治区
