,cityName,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
186,泸州,13,0,2,0,510500,四川省
187,攀枝花,12,0,3,0,510400,四川省
188,自贡,9,0,2,0,510300,四川省
189,宜宾,9,0,0,0,511500,四川省
190,凉山州,9,0,0,0,513400,四川省
191,遂宁,6,0,2,0,510900,四川省
192,雅安,6,0,1,0,511800,四川省
193,眉山,6,0,1,0,511400,四川省
194,广元,6,0,0,0,510800,四川省
195,乐山,3,0,0,0,511100,四川省
196,资阳,3,0,0,0,512000,四川省
197,阿坝州,1,0,0,0,513200,四川省
198,朝阳区,53,0,0,0,110105,北京市
199,海淀区,49,0,0,0,110108,北京市
200,西城区,37,0,0,0,110102,北京市
201,大兴区,34,0,2,0,110115,北京市
202,丰台区,26,0,0,0,110106,北京市
203,外地来京人员,25,0,2,0,-1,北京市
204,昌平区,17,0,0,0,110114,北京市
205,通州区,15,0,0,0,110112,北京市
206,房山区,14,0,0,0,110111,北京市
207,石景山区,13,0,0,0,110107,北京市
208,顺义区,9,0,0,0,110113,北京市
209,东城区,8,0,0,0,110101,北京市
210,怀柔区,7,0,0,0,110116,北京市
211,密云区,4,0,0,0,110118,北京市
212,门头沟区,3,0,0,0,110109,北京市
213,延庆区,1,0,0,0,110119,北京市
214,待明确地区,0,0,30,2,0,北京市
215,哈尔滨,100,0,9,0,230100,黑龙江省
216,绥化,44,0,1,2,231200,黑龙江省
217,双鸭山,36,0,1,2,230500,黑龙江省
218,鸡西,31,0,0,0,230300,黑龙江省
219,齐齐哈尔,27,0,0,0,230200,黑龙江省
220,牡丹江,13,0,1,0,231000,黑龙江省
221,大庆,13,0,0,1,230600,黑龙江省
222,佳木斯,13,0,1,0,230800,黑龙江省
223,七台河,11,0,0,0,230900,黑龙江省
224,鹤岗,3,0,0,0,230400,黑龙江省
225,大兴安岭,2,0,0,0,232700,黑龙江省
226,黑河,2,0,0,0,231100,黑龙江省
227,外地来沪人员,96,0,20,1,-1,上海市
228,浦东新区,53,0,8,0,310115,上海市
229,宝山区,17,0,0,0,310113,上海市
230,徐汇区,16,0,1,0,310104,上海市
231,静安区,15,0,3,0,310106,上海市
232,闵行区,14,0,2,0,310112,上海市
233,松江区,14,0,0,0,310117,上海市
234,长宁区,11,0,1,0,310105,上海市
235,奉贤区,9,0,1,0,310120,上海市
236,虹口区,7,0,1,0,310109,上海市
237,杨浦区,7,0,0,0,310110,上海市
238,普陀区,7,0,0,0,310107,上海市
239,嘉定区,6,0,1,0,310114,上海市
240,青浦区,5,0,2,0,310118,上海市
241,黄浦区,5,0,1,0,310101,上海市
242,金山区,2,0,0,0,310116,上海市
243,崇明区,2,0,0,0,310151,上海市
244,福州,59,0,10,0,350100,福建省
245,莆田,47,0,1,0,350300,福建省
246,泉州,40,0,4,0,350500,福建省
247,厦门,25,0,2,0,350200,福建省
248,宁德,21,0,4,0,350900,福建省
249,漳州,16,0,1,0,350600,福建省
250,南平,14,0,1,0,350700,福建省
251,三明,12,0,1,0,350400,福建省
252,龙岩,5,0,0,0,350800,福建省
253,沧州,28,0,6,1,130900,河北省
254,邯郸,26,0,2,0,130400,河北省
255,石家庄,24,0,3,0,130100,河北省
256,唐山,23,0,2,0,130200,河北省
257,邢台,21,0,4,0,130500,河北省
258,廊坊,20,0,4,0,131000,河北省
259,保定,18,0,8,0,130600,河北省
260,张家口,14,0,1,0,130700,河北省
261,承德,7,0,0,0,130800,河北省
262,衡水,7,0,0,0,131100,河北省
263,秦皇岛,7,0,0,0,130300,河北省
264,西安,88,0,10,0,610100,陕西省
265,安康,21,0,1,0,610900,陕西省
266,汉中,21,0,0,0,610700,陕西省
267,咸阳,16,0,2,0,610400,陕西省
268,宝鸡,12,0,2,0,610300,陕西省
269,渭南,9,0,0,0,610500,陕西省
270,铜川,8,0,4,0,610200,陕西省
271,延安,8,0,0,0,610600,陕西省
272,商洛,7,0,1,0,611000,陕西省
273,榆林,3,0,0,0,610800,陕西省
274,韩城,1,0,0,0,610581,陕西省
275,杨凌,1,0,0,0,0,陕西省
276,南宁,32,0,0,0,450100,广西壮族自治区
277,北海,32,0,2,0,450500,广西壮族自治区
278,桂林,29,0,5,0,450300,广西壮族自治区
279,柳州,20,0,3,0,450200,广西壮族自治区
280,防城港,16,0,1,0,450600,广西壮族自治区
281,河池,15,0,0,0,451200,广西壮族自治区
282,玉林,9,0,1,0,450900,广西壮族自治区
283,钦州,8,0,0,0,450700,广西壮族自治区
284,贵港,7,0,0,0,450800,广西壮族自治区
285,梧州,5,0,2,0,450400,广西壮族自治区
286,贺州,4,0,0,0,451100,广西壮族自治区
287,百色,3,0,0,0,451000,广西壮族自治区
288,来宾,3,0,0,0,451300,广西壮族自治区
289,待明确地区,0,0,3,0,0,广西壮族自治区
290,昆明,41,0,6,0,530100,云南省
291,西双版纳,15,0,2,0,532800,云南省
292,玉溪,14,0,2,0,530400,云南省
293,大理,11,0,2,0,532901,云南省
294,曲靖,11,0,1,0,530300,云南省
295,昭通,10,0,1,0,530600,云南省
296,保山,9,0,0,0,530500,云南省
297,丽江,7,0,1,0,530700,云南省
298,红河,5,0,1,0,532500,云南省
299,德宏,5,0,0,0,533100,云南省
300,普洱,4,0,0,0,530800,云南省
301,楚雄,4,0,0,0,532301,云南省
302,临沧,1,0,0,0,530900,云南省
303,文山,1,0,0,0,532601,云南省
304,待明确地区,0,0,1,0,0,云南省
305,三亚,37,0,9,1,460200,海南省
306,海口,23,0,4,0,460100,海南省
307,万宁,12,0,0,0,469006,海南省
308,儋州,11,0,0,0,460400,海南省
309,澄迈,7,0,0,1,469023,海南省
310,琼海,6,0,0,0,469002,海南省
311,临高,5,0,0,0,469024,海南省
312,昌江,5,0,0,0,469026,海南省
313,陵水,4,0,0,0,469028,海南省
314,东方,3,0,0,0,469007,海南省
315,定安,3,0,0,0,469021,海南省
316,文昌,3,0,0,0,469005,海南省
317,保亭,2,0,0,0,0,海南省
318,琼中,1,0,0,0,469030,海南省
319,乐东,1,0,0,0,469027,海南省
320,待明确地区,1,0,1,0,0,海南省
321,沈阳,26,0,3,0,210100,辽宁省
322,大连,16,0,3,0,210200,辽宁省
323,盘锦,11,0,0,0,211100,辽宁省
324,锦州,10,0,1,0,210700,辽宁省
325,葫芦岛,9,0,0,0,211400,辽宁省
326,丹东,7,0,1,0,210600,辽宁省
327,阜新,7,0,0,0,210900,辽宁省
328,朝阳,6,0,0,0,211300,辽宁省
329,本溪,3,0,0,0,210500,辽宁省
330,铁岭,3,0,0,0,211200,辽宁省
331,辽阳,3,0,0,0,211000,辽宁省
332,鞍山,3,0,0,0,210300,辽宁省
333,营口,1,0,0,0,210800,辽宁省
334,晋中,30,0,5,0,140700,山西省
335,运城,17,0,4,0,140800,山西省
336,太原,12,0,1,0,140100,山西省
337,大同,10,0,3,0,140200,山西省
338,晋城,8,0,2,0,140500,山西省
339,吕梁,6,0,3,0,141100,山西省
340,忻州,6,0,0,0,140900,山西省
341,长治,5,0,0,0,140400,山西省
342,阳泉,4,0,0,0,140300,山西省
343,朔州,4,0,1,0,140600,山西省
344,临汾,2,0,1,0,141000,山西省
345,毕节,21,0,0,0,520500,贵州省
346,贵阳,18,0,1,0,520100,贵州省
347,遵义,15,0,1,0,520300,贵州省
348,六盘水,9,0,0,1,520200,贵州省
349,黔南州,7,0,3,0,522700,贵州省
350,铜仁,6,0,2,0,520600,贵州省
351,黔东南州,5,0,0,0,522600,贵州省
352,黔西南州,4,0,0,0,522300,贵州省
353,安顺,4,0,0,0,520400,贵州省
354,宝坻区,29,0,0,1,120115,天津市
355,河东区,10,0,1,0,120102,天津市
356,河北区,10,0,0,0,120105,天津市
357,和平区,6,0,0,0,120101,天津市
358,外地来津人员,6,0,0,0,0,天津市
359,河西区,4,0,0,0,120103,天津市
360,宁河区,4,0,0,0,120117,天津市
361,西青区,4,0,0,0,120111,天津市
362,东丽区,4,0,0,0,120110,天津市
363,南开区,3,0,0,0,120104,天津市
364,滨海新区,3,0,0,0,120116,天津市
365,红桥区,2,0,1,0,120106,天津市
366,津南区,1,0,0,0,120112,天津市
367,北辰区,1,0,0,0,120113,天津市
368,武清区,1,0,0,0,120114,天津市
369,待明确地区,0,0,2,0,0,天津市
370,兰州,33,0,5,1,620100,甘肃省
371,天水,12,0,1,0,620500,甘肃省
372,定西,8,0,1,0,621100,甘肃省
373,甘南,6,0,0,0,623000,甘肃省
374,陇南,4,0,0,0,621200,甘肃省
375,白银,4,0,0,0,620400,甘肃省
376,平凉,4,0,0,0,620800,甘肃省
377,临夏,3,0,2,0,622901,甘肃省
378,张掖,2,0,0,0,620700,甘肃省
379,庆阳,2,0,0,0,621000,甘肃省
380,金昌,1,0,0,0,620300,甘肃省
381,待明确地区,0,0,3,0,0,甘肃省
382,长春,32,0,1,0,220100,吉林省
383,四平市,10,0,0,1,220300,吉林省
384,公主岭,6,0,1,0,220381,吉林省
385,辽源,6,0,0,0,220400,吉林省
386,吉林市,5,0,2,0,220200,吉林省
387,延边,5,0,0,0,222400,吉林省
388,松原,2,0,0,0,220700,吉林省
389,通化,2,0,0,0,220500,吉林省
390,白城,1,0,0,0,220800,吉林省
391,鄂尔多斯,11,0,2,0,150600,内蒙古自治区
392,包头,10,0,0,0,150200,内蒙古自治区
393,呼和浩特,7,0,0,0,150100,内蒙古自治区
394,呼伦贝尔,5,0,1,0,150700,内蒙古自治区
395,赤峰,4,0,1,0,150400,内蒙古自治区
396,巴彦淖尔,4,0,0,0,150800,内蒙古自治区
397,通辽,3,0,0,0,150500,内蒙古自治区
398,乌兰察布,3,0,0,0,150900,内蒙古自治区
399,锡林郭勒盟,2,0,1,0,152500,内蒙古自治区
400,乌海市,2,0,0,0,150300,内蒙古自治区
401,兴安盟,1,0,0,0,152200,内蒙古自治区
402,银川,29,0,5,0,640100,宁夏回族自治区
403,吴忠,9,0,0,0,640300,宁夏回族自治区
404,中卫,3,0,0,0,640500,宁夏回族自治区
405,固原,2,0,0,0,640400,宁夏回族自治区
406,宁东管委会,1,0,0,0,0,宁夏回族自治区
407,石嘴山,1,0,0,0,640200,宁夏回族自治区
408,待明确地区,0,0,10,0,0,宁夏回族自治区
409,乌鲁木齐,19,0,0,0,650100,新疆维吾尔自治区
410,伊犁州,9,0,0,0,654000,新疆维吾尔自治区
411,兵团第九师,4,0,0,0,0,新疆维吾尔自治区
412,昌吉州,2,0,0,0,0,新疆维吾尔自治区
413,巴州,2,0,0,0,511902,新疆维吾尔自治区
414,吐鲁番,1,0,0,0,650400,新疆维吾尔自治区
415,兵团第七师,1,0,0,0,0,新疆维吾尔自治区
416,兵团第八师石河子市,1,0,0,0,0,新疆维吾尔自治区
417,阿克苏地区,1,0,0,0,652900,新疆维吾尔自治区
418,兵团第六师五家渠市,1,0,0,0,0,新疆维吾尔自治区
419,兵团第十二师,1,0,0,0,0,新疆维吾尔自治区
420,西宁,15,0,3,0,630100,青海省
421,海北州,3,0,0,0,632200,青海省
422,拉萨,1,0,0,0,540100,西藏自治区
