,cityName,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
50,郑州,56,0,1,0,410100,河南省
51,驻马店,40,0,0,0,411700,河南省
52,周口,38,0,1,0,411600,河南省
53,商丘,29,0,0,0,411400,河南省
54,安阳,24,0,0,0,410500,河南省
55,新乡,21,0,0,0,410700,河南省
56,漯河,14,0,0,0,411100,河南省
57,许昌,12,0,0,0,411000,河南省
58,平顶山,11,0,0,0,410400,河南省
59,开封,8,0,0,0,410200,河南省
60,三门峡,7,0,0,0,411200,河南省
61,永城,7,0,0,0,411481,河南省
62,鹤壁,6,0,0,0,410600,河南省
63,洛阳,5,0,0,0,410300,河南省
64,濮阳,3,0,0,0,410900,河南省
65,焦作,2,0,0,0,410800,河南省
66,长垣,2,0,0,0,0,河南省
67,滑县,1,0,0,0,410526,河南省
68,长沙,86,0,2,0,430100,湖南省
69,岳阳,45,0,0,0,430600,湖南省
70,邵阳,41,0,1,0,430500,湖南省
71,常德,39,0,0,0,430700,湖南省
72,怀化,28,0,1,0,431200,湖南省
73,娄底,26,0,1,0,431300,湖南省
74,衡阳,26,0,0,0,430400,湖南省
75,益阳,24,0,0,0,430900,湖南省
76,株洲,22,0,0,0,430200,湖南省
77,永州,18,0,2,0,431100,湖南省
78,湘潭,13,0,0,0,430300,湖南省
79,郴州,13,0,1,0,431000,湖南省
80,湘西自治州,6,0,0,0,433100,湖南省
81,张家界,2,0,0,0,430800,湖南省
82,合肥,59,0,2,0,340100,安徽省
83,阜阳,47,0,0,0,341200,安徽省
84,安庆,31,0,0,0,340800,安徽省
85,亳州,25,0,2,0,341600,安徽省
86,马鞍山,22,0,0,0,340500,安徽省
87,蚌埠,16,0,0,0,340300,安徽省
88,铜陵,16,0,0,0,340700,安徽省
89,芜湖,15,0,0,0,340200,安徽省
90,六安,13,0,1,0,341500,安徽省
91,宿州,12,0,0,0,341300,安徽省
92,黄山,9,0,0,0,341000,安徽省
93,淮南,6,0,0,0,340400,安徽省
94,宿松,6,0,0,0,0,安徽省
95,滁州,6,0,0,0,341100,安徽省
96,淮北,6,0,0,0,340600,安徽省
97,池州,4,0,0,0,341700,安徽省
98,宣城,4,0,0,0,341800,安徽省
99,南昌,83,0,1,0,360100,江西省
100,九江,43,0,0,0,360400,江西省
101,新余,40,0,2,0,360500,江西省
102,赣州,30,0,0,0,360700,江西省
103,宜春,29,0,0,0,360900,江西省
104,抚州,18,0,0,0,361000,江西省
105,上饶,16,0,1,0,361100,江西省
106,吉安,11,0,1,0,360800,江西省
107,萍乡,9,0,1,0,360300,江西省
108,鹰潭,4,0,0,0,360600,江西省
109,景德镇,3,0,1,0,360200,江西省
110,万州区,39,0,0,0,500101,重庆市
111,云阳县,18,0,0,0,500235,重庆市
112,开州区,16,0,0,0,500154,重庆市
113,忠县,12,0,0,0,500233,重庆市
114,江北区,12,0,0,0,500105,重庆市
115,渝北区,11,0,0,0,500112,重庆市
116,垫江县,11,0,0,0,500231,重庆市
117,巫溪县,10,0,0,0,500238,重庆市
118,两江新区,10,0,0,0,-1,重庆市
119,长寿区,10,0,0,0,500115,重庆市
120,石柱县,10,0,0,0,500240,重庆市
121,九龙坡区,9,0,0,1,500107,重庆市
122,合川区,8,0,0,0,500117,重庆市
123,璧山区,8,0,0,0,500120,重庆市
124,渝中区,7,0,0,0,500103,重庆市
125,大渡口区,6,0,0,0,500104,重庆市
126,巫山县,6,0,1,0,500237,重庆市
127,奉节县,5,0,0,0,500236,重庆市
128,丰都县,5,0,1,0,500230,重庆市
129,綦江区,4,0,0,0,500110,重庆市
130,大足区,4,0,0,0,500111,重庆市
131,江津区,3,0,0,0,500116,重庆市
132,永川区,3,0,0,0,500118,重庆市
133,南岸区,3,0,0,0,500108,重庆市
134,铜梁区,2,0,0,0,500151,重庆市
135,潼南区,2,0,0,0,500152,重庆市
136,梁平区,2,0,0,0,500155,重庆市
137,黔江区,2,0,0,0,500114,重庆市
138,荣昌区,2,0,0,0,500153,重庆市
139,沙坪坝区,2,0,0,0,500106,重庆市
140,涪陵区,1,0,0,0,500102,重庆市
141,巴南区,1,0,0,0,500113,重庆市
142,城口县,1,0,0,0,500229,重庆市
143,秀山县,1,0,1,0,500241,重庆市
144,武隆区,1,0,0,0,500156,重庆市
145,成都,72,0,3,1,510100,四川省
146,广安,16,0,0,0,511600,四川省
147,南充,16,0,0,0,511300,四川省
148,绵阳,12,0,0,0,510700,四川省
149,内江,10,0,0,0,511000,四川省
150,达州,9,0,0,0,511700,四川省
151,自贡,9,0,0,0,510300,四川省
152,巴中,8,0,0,0,511900,四川省
153,德阳,7,0,0,0,510600,四川省
154,宜宾,7,0,0,0,511500,四川省
155,攀枝花,7,0,0,0,510400,四川省
156,遂宁,5,0,0,0,510900,四川省
157,雅安,5,0,0,0,511800,四川省
158,泸州,5,0,0,0,510500,四川省
159,甘孜州,5,0,0,0,513300,四川省
160,凉山州,5,0,0,0,513400,四川省
161,乐山,2,0,0,0,511100,四川省
162,眉山,2,0,0,0,511400,四川省
163,资阳,2,0,0,0,512000,四川省
164,广元,2,0,0,0,510800,四川省
165,阿坝州,1,0,0,0,0,四川省
166,威海,24,0,0,0,371000,山东省
167,临沂,23,0,0,0,371300,山东省
168,青岛,21,0,1,0,370200,山东省
169,烟台,20,0,0,0,370600,山东省
170,济南,18,0,0,0,370100,山东省
171,德州,17,0,1,0,371400,山东省
172,枣庄,12,0,0,0,370400,山东省
173,济宁,11,0,1,0,370800,山东省
174,日照,10,0,0,0,371100,山东省
175,淄博,10,0,0,0,370300,山东省
176,潍坊,9,0,0,0,370700,山东省
177,滨州,9,0,0,0,371600,山东省
178,聊城,8,0,0,0,371500,山东省
179,菏泽,8,0,0,0,371700,山东省
180,泰安,6,0,0,0,370900,山东省
181,苏州,34,0,2,0,320500,江苏省
182,南京,28,0,2,0,320100,江苏省
183,徐州,23,0,0,0,320300,江苏省
184,泰州,17,0,0,0,321200,江苏省
185,常州,14,0,0,0,320400,江苏省
186,连云港,13,0,1,0,320700,江苏省
187,无锡,13,0,0,0,320200,江苏省
188,扬州,13,0,0,0,321000,江苏省
189,盐城,13,0,0,0,320900,江苏省
190,南通,12,0,0,0,320600,江苏省
191,淮安,12,0,1,0,320800,江苏省
192,宿迁,8,0,0,0,321300,江苏省
193,镇江,2,0,0,0,321100,江苏省
194,外地来沪人员,73,0,5,1,-1,上海市
195,浦东新区,32,0,0,0,310115,上海市
196,静安区,8,0,0,0,310106,上海市
197,宝山区,8,0,0,0,310113,上海市
198,闵行区,7,0,0,0,310112,上海市
199,长宁区,7,0,0,0,310105,上海市
200,徐汇区,7,0,0,0,310104,上海市
201,虹口区,5,0,0,0,310109,上海市
202,黄浦区,5,0,0,0,310101,上海市
203,奉贤区,5,0,0,0,310120,上海市
204,松江区,3,0,0,0,310117,上海市
205,青浦区,2,0,0,0,310118,上海市
206,杨浦区,2,0,0,0,310110,上海市
207,嘉定区,2,0,0,0,310114,上海市
208,普陀区,2,0,0,0,310107,上海市
209,金山区,1,0,0,0,310116,上海市
210,未知地区,0,0,5,0,0,上海市
211,海淀区,39,0,0,0,110108,北京市
212,朝阳区,28,0,0,0,110105,北京市
213,大兴区,20,0,2,0,110115,北京市
214,西城区,17,0,0,0,110102,北京市
215,丰台区,16,0,0,0,110106,北京市
216,通州区,13,0,0,0,110112,北京市
217,昌平区,12,0,0,0,110114,北京市
218,外地来京人员,11,0,2,0,-1,北京市
219,石景山区,3,0,0,0,110107,北京市
220,东城区,3,0,0,0,110101,北京市
221,顺义区,2,0,0,0,110113,北京市
222,房山区,2,0,0,0,110111,北京市
223,门头沟区,1,0,0,0,110109,北京市
224,怀柔区,1,0,0,0,110116,北京市
225,福州,39,0,0,0,350100,福建省
226,莆田,25,0,0,0,350300,福建省
227,泉州,24,0,0,0,350500,福建省
228,厦门,17,0,0,0,350200,福建省
229,漳州,11,0,0,0,350600,福建省
230,三明,10,0,0,0,350400,福建省
231,宁德,9,0,0,0,350900,福建省
232,南平,8,0,0,0,350700,福建省
233,龙岩,1,0,0,0,350800,福建省
234,西安,39,0,0,0,610100,陕西省
235,安康,14,0,0,0,610900,陕西省
236,汉中,13,0,0,0,610700,陕西省
237,咸阳,8,0,0,0,610400,陕西省
238,延安,7,0,0,0,610600,陕西省
239,宝鸡,6,0,0,0,610300,陕西省
240,铜川,5,0,0,0,610200,陕西省
241,渭南,5,0,0,0,610500,陕西省
242,商洛,2,0,0,0,611000,陕西省
243,榆林,1,0,0,0,610800,陕西省
244,韩城,1,0,0,0,610581,陕西省
245,北海,23,0,0,0,450500,广西壮族自治区
246,桂林,21,0,0,0,450300,广西壮族自治区
247,南宁,16,0,0,0,450100,广西壮族自治区
248,柳州,12,0,0,0,450200,广西壮族自治区
249,防城港,8,0,1,0,450600,广西壮族自治区
250,河池,6,0,0,0,451200,广西壮族自治区
251,梧州,5,0,1,0,450400,广西壮族自治区
252,玉林,5,0,0,0,450900,广西壮族自治区
253,百色,2,0,0,0,451000,广西壮族自治区
254,钦州,1,0,0,0,450700,广西壮族自治区
255,贺州,1,0,0,0,451100,广西壮族自治区
256,沧州,19,0,0,1,130900,河北省
257,石家庄,12,0,0,0,130100,河北省
258,保定,11,0,0,0,130600,河北省
259,廊坊,11,0,0,0,131000,河北省
260,邯郸,10,0,0,0,130400,河北省
261,邢台,10,0,0,0,130500,河北省
262,唐山,8,0,0,0,130200,河北省
263,张家口,8,0,0,0,130700,河北省
264,衡水,4,0,0,0,131100,河北省
265,承德,2,0,0,0,130800,河北省
266,秦皇岛,1,0,0,0,130300,河北省
267,昆明,30,0,0,0,530100,云南省
268,西双版纳,12,0,0,0,532800,云南省
269,保山,8,0,0,0,530500,云南省
270,玉溪,7,0,0,0,530400,云南省
271,丽江,6,0,0,0,530700,云南省
272,大理,6,0,1,0,532901,云南省
273,昭通,6,0,0,0,530600,云南省
274,曲靖,5,0,0,0,530300,云南省
275,红河,5,0,1,0,532500,云南省
276,普洱,4,0,0,0,530800,云南省
277,德宏,3,0,0,0,533100,云南省
278,临沧,1,0,0,0,530900,云南省
279,哈尔滨,25,0,2,0,230100,黑龙江省
280,绥化,13,0,0,2,231200,黑龙江省
281,佳木斯,11,0,0,0,230800,黑龙江省
282,大庆,8,0,0,0,230600,黑龙江省
283,牡丹江,6,0,0,0,231000,黑龙江省
284,七台河,5,0,0,0,230900,黑龙江省
285,鸡西,4,0,0,0,230300,黑龙江省
286,齐齐哈尔,3,0,0,0,230200,黑龙江省
287,双鸭山,2,0,0,0,230500,黑龙江省
288,大兴安岭,2,0,0,0,0,黑龙江省
289,鹤岗,1,0,0,0,230400,黑龙江省
290,沈阳,13,0,0,0,210100,辽宁省
291,大连,10,0,1,0,210200,辽宁省
292,盘锦,7,0,0,0,211100,辽宁省
293,锦州,7,0,0,0,210700,辽宁省
294,朝阳,6,0,0,0,211300,辽宁省
295,丹东,6,0,0,0,210600,辽宁省
296,葫芦岛,5,0,0,0,211400,辽宁省
297,本溪,3,0,0,0,210500,辽宁省
298,铁岭,2,0,0,0,211200,辽宁省
299,阜新,2,0,0,0,210900,辽宁省
300,营口,1,0,0,0,210800,辽宁省
301,辽阳,1,0,0,0,211000,辽宁省
302,鞍山,1,0,0,0,210300,辽宁省
303,三亚,15,0,1,0,460200,海南省
304,海口,11,0,0,0,460100,海南省
305,万宁,8,0,0,0,469006,海南省
306,儋州,6,0,0,0,460400,海南省
307,琼海,5,0,0,0,469002,海南省
308,陵水,5,0,0,0,0,海南省
309,临高,3,0,0,0,0,海南省
310,澄迈,2,0,0,1,0,海南省
311,东方,1,0,0,0,469007,海南省
312,琼中,1,0,0,0,0,海南省
313,定安,1,0,0,0,0,海南省
314,昌江,1,0,0,0,0,海南省
315,乐东,1,0,0,0,0,海南省
316,晋中,11,0,0,0,140700,山西省
317,运城,10,0,0,0,140800,山西省
318,大同,6,0,0,0,140200,山西省
319,吕梁,5,0,0,0,141100,山西省
320,太原,4,0,1,0,140100,山西省
321,长治,3,0,0,0,140400,山西省
322,朔州,3,0,0,0,140600,山西省
323,晋城,2,0,0,0,140500,山西省
324,阳泉,1,0,0,0,140300,山西省
325,临汾,1,0,0,0,141000,山西省
326,忻州,1,0,0,0,140900,山西省
327,河北区,9,0,0,0,120105,天津市
328,河东区,6,0,0,0,120102,天津市
329,外地来津人员,4,0,0,0,0,天津市
330,河西区,3,0,0,0,120103,天津市
331,和平区,3,0,0,0,120101,天津市
332,宝坻区,3,0,0,0,120115,天津市
333,东丽区,3,0,0,0,120110,天津市
334,西青区,2,0,0,0,120111,天津市
335,滨海新区,2,0,0,0,120116,天津市
336,南开区,2,0,0,0,120104,天津市
337,红桥区,2,0,0,0,120106,天津市
338,宁河区,2,0,0,0,120117,天津市
339,兰州,23,0,0,0,620100,甘肃省
340,陇南,3,0,0,0,621200,甘肃省
341,天水,3,0,0,0,620500,甘肃省
342,定西,3,0,0,0,621100,甘肃省
343,临夏,2,0,0,0,622901,甘肃省
344,张掖,2,0,0,0,620700,甘肃省
345,白银,1,0,0,0,620400,甘肃省
346,金昌,1,0,0,0,620300,甘肃省
347,平凉,1,0,0,0,620800,甘肃省
348,甘南,1,0,0,0,0,甘肃省
349,六盘水,8,0,0,0,520200,贵州省
350,黔南州,4,0,0,0,522700,贵州省
351,贵阳,4,0,1,0,520100,贵州省
352,遵义,4,0,0,0,520300,贵州省
353,铜仁,3,0,1,0,520600,贵州省
354,毕节,3,0,0,0,520500,贵州省
355,黔东南州,2,0,0,0,0,贵州省
356,黔西南州,1,0,0,0,522300,贵州省
357,银川,15,0,0,0,640100,宁夏回族自治区
358,吴忠,6,0,0,0,640300,宁夏回族自治区
359,中卫,2,0,0,0,640500,宁夏回族自治区
360,固原,2,0,0,0,640400,宁夏回族自治区
361,宁东管委会,1,0,0,0,0,宁夏回族自治区
362,鄂尔多斯,5,0,0,0,150600,内蒙古自治区
363,包头,3,0,0,0,150200,内蒙古自治区
364,巴彦淖尔,3,0,0,0,150800,内蒙古自治区
365,呼和浩特,2,0,0,0,150100,内蒙古自治区
366,呼伦贝尔,2,0,1,0,150700,内蒙古自治区
367,锡林郭勒盟,2,0,0,0,152500,内蒙古自治区
368,赤峰,2,0,0,0,150400,内蒙古自治区
369,乌兰察布,2,0,0,0,150900,内蒙古自治区
370,兴安盟,1,0,0,0,152200,内蒙古自治区
371,通辽,1,0,0,0,150500,内蒙古自治区
372,乌鲁木齐,8,0,0,0,650100,新疆维吾尔自治区
373,伊犁州,5,0,0,0,654000,新疆维吾尔自治区
374,吐鲁番,1,0,0,0,650400,新疆维吾尔自治区
375,第七师,1,0,0,0,-1,新疆维吾尔自治区
376,第八师,1,0,0,0,0,新疆维吾尔自治区
377,阿克苏,1,0,0,0,652901,新疆维吾尔自治区
378,第九师,1,0,0,0,0,新疆维吾尔自治区
379,长春,7,0,1,0,220100,吉林省
380,吉林,3,0,0,0,220000,吉林省
381,松原,2,0,0,0,220700,吉林省
382,延边,2,0,0,0,0,吉林省
383,四平,1,0,0,0,220300,吉林省
384,公主岭,1,0,0,0,220381,吉林省
385,通化,1,0,0,0,220500,吉林省
386,西宁,9,0,0,0,630100,青海省
