,cityName,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
268,黑河,1,0,0,0,231100,黑龙江省
269,昆明,32,0,0,0,530100,云南省
270,西双版纳,13,0,1,0,532800,云南省
271,玉溪,12,0,1,0,530400,云南省
272,保山,8,0,0,0,530500,云南省
273,昭通,8,0,0,0,530600,云南省
274,丽江,7,0,0,0,530700,云南省
275,大理,7,0,1,0,532901,云南省
276,曲靖,6,0,1,0,530300,云南省
277,红河,5,0,1,0,532500,云南省
278,待明确地区,5,0,0,0,0,云南省
279,普洱,4,0,0,0,530800,云南省
280,德宏,4,0,0,0,533100,云南省
281,楚雄,2,0,0,0,532301,云南省
282,临沧,1,0,0,0,530900,云南省
283,沧州,19,0,0,1,130900,河北省
284,石家庄,16,0,0,0,130100,河北省
285,邢台,14,0,0,0,130500,河北省
286,保定,13,0,2,0,130600,河北省
287,廊坊,12,0,1,0,131000,河北省
288,邯郸,11,0,0,0,130400,河北省
289,唐山,11,0,0,0,130200,河北省
290,张家口,9,0,0,0,130700,河北省
291,衡水,4,0,0,0,131100,河北省
292,承德,2,0,0,0,130800,河北省
293,秦皇岛,2,0,0,0,130300,河北省
294,沈阳,15,0,0,0,210100,辽宁省
295,大连,12,0,1,0,210200,辽宁省
296,盘锦,8,0,0,0,211100,辽宁省
297,锦州,7,0,0,0,210700,辽宁省
298,朝阳,6,0,0,0,211300,辽宁省
299,丹东,6,0,0,0,210600,辽宁省
300,葫芦岛,5,0,0,0,211400,辽宁省
301,阜新,5,0,0,0,210900,辽宁省
302,本溪,3,0,0,0,210500,辽宁省
303,铁岭,3,0,0,0,211200,辽宁省
304,辽阳,2,0,0,0,211000,辽宁省
305,营口,1,0,0,0,210800,辽宁省
306,鞍山,1,0,0,0,210300,辽宁省
307,三亚,18,0,4,0,460200,海南省
308,海口,13,0,0,0,460100,海南省
309,万宁,9,0,0,0,469006,海南省
310,儋州,7,0,0,0,460400,海南省
311,琼海,6,0,0,0,469002,海南省
312,陵水,5,0,0,0,0,海南省
313,临高,4,0,0,0,0,海南省
314,昌江,3,0,0,0,0,海南省
315,澄迈,2,0,0,1,0,海南省
316,东方,1,0,0,0,469007,海南省
317,琼中,1,0,0,0,0,海南省
318,定安,1,0,0,0,469021,海南省
319,乐东,1,0,0,0,0,海南省
320,文昌,1,0,0,0,469005,海南省
321,晋中,15,0,0,0,140700,山西省
322,运城,13,0,1,0,140800,山西省
323,大同,9,0,0,0,140200,山西省
324,太原,6,0,1,0,140100,山西省
325,晋城,6,0,0,0,140500,山西省
326,吕梁,5,0,0,0,141100,山西省
327,长治,3,0,0,0,140400,山西省
328,朔州,3,0,0,0,140600,山西省
329,忻州,3,0,0,0,140900,山西省
330,阳泉,2,0,0,0,140300,山西省
331,临汾,1,0,0,0,141000,山西省
332,宝坻区,11,0,0,0,120115,天津市
333,河北区,9,0,0,0,120105,天津市
334,河东区,9,0,0,0,120102,天津市
335,外地来津人员,6,0,0,0,0,天津市
336,和平区,5,0,0,0,120101,天津市
337,宁河区,4,0,0,0,120117,天津市
338,河西区,3,0,0,0,120103,天津市
339,东丽区,3,0,0,0,120110,天津市
340,南开区,3,0,0,0,120104,天津市
341,西青区,3,0,0,0,120111,天津市
342,滨海新区,2,0,0,0,120116,天津市
343,红桥区,2,0,1,0,120106,天津市
344,兰州,26,0,2,0,620100,甘肃省
345,天水,8,0,0,0,620500,甘肃省
346,陇南,4,0,0,0,621200,甘肃省
347,临夏,3,0,0,0,622901,甘肃省
348,定西,3,0,1,0,621100,甘肃省
349,张掖,2,0,0,0,620700,甘肃省
350,白银,1,0,0,0,620400,甘肃省
351,金昌,1,0,0,0,620300,甘肃省
352,平凉,1,0,0,0,620800,甘肃省
353,甘南,1,0,0,0,0,甘肃省
354,庆阳,1,0,0,0,621000,甘肃省
355,六盘水,9,0,0,0,520200,贵州省
356,遵义,8,0,0,0,520300,贵州省
357,贵阳,7,0,1,0,520100,贵州省
358,铜仁,6,0,1,0,520600,贵州省
359,黔南州,5,0,0,0,522700,贵州省
360,黔东南州,4,0,0,0,522600,贵州省
361,毕节,4,0,0,0,520500,贵州省
362,安顺,2,0,0,0,520400,贵州省
363,黔西南州,1,0,0,0,522300,贵州省
364,鄂尔多斯,9,0,0,0,150600,内蒙古自治区
365,包头,6,0,0,0,150200,内蒙古自治区
366,呼和浩特,4,0,0,0,150100,内蒙古自治区
367,巴彦淖尔,3,0,0,0,150800,内蒙古自治区
368,乌兰察布,3,0,0,0,150900,内蒙古自治区
369,呼伦贝尔,2,0,1,0,150700,内蒙古自治区
370,锡林郭勒盟,2,0,0,0,152500,内蒙古自治区
371,赤峰,2,0,0,0,150400,内蒙古自治区
372,兴安盟,1,0,0,0,152200,内蒙古自治区
373,通辽,1,0,0,0,150500,内蒙古自治区
374,乌海市,1,0,0,0,150300,内蒙古自治区
375,银川,19,0,1,0,640100,宁夏回族自治区
376,吴忠,7,0,0,0,640300,宁夏回族自治区
377,中卫,2,0,0,0,640500,宁夏回族自治区
378,固原,2,0,0,0,640400,宁夏回族自治区
379,宁东管委会,1,0,0,0,0,宁夏回族自治区
380,长春,17,0,1,0,220100,吉林省
381,吉林,4,0,0,0,220000,吉林省
382,四平市,4,0,0,0,220300,吉林省
383,松原,2,0,0,0,220700,吉林省
384,延边,2,0,0,0,222400,吉林省
385,公主岭,1,0,0,0,220381,吉林省
386,通化,1,0,0,0,220500,吉林省
387,乌鲁木齐,10,0,0,0,650100,新疆维吾尔自治区
388,伊犁州,6,0,0,0,654000,新疆维吾尔自治区
389,第九师,4,0,0,0,-1,新疆维吾尔自治区
390,吐鲁番,1,0,0,0,650400,新疆维吾尔自治区
391,第七师,1,0,0,0,-1,新疆维吾尔自治区
392,第八师,1,0,0,0,-1,新疆维吾尔自治区
393,阿克苏,1,0,0,0,652901,新疆维吾尔自治区
394,西宁,12,0,0,0,630100,青海省
395,海北州,1,0,0,0,0,青海省
396,待明确地区,1,0,0,0,0,西藏自治区
