,cityName,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
65,三门峡,7,0,3,0,411200,河南省
66,济源,4,0,0,0,419001,河南省
67,待明确地区,0,0,1,1,0,河南省
68,长沙,213,0,39,0,430100,湖南省
69,岳阳,124,0,21,1,430600,湖南省
70,邵阳,89,0,22,0,430500,湖南省
71,常德,72,0,15,0,430700,湖南省
72,娄底,66,0,8,0,431300,湖南省
73,株洲,61,0,10,0,430200,湖南省
74,益阳,53,0,16,0,430900,湖南省
75,衡阳,45,0,16,0,430400,湖南省
76,永州,41,0,13,0,431100,湖南省
77,怀化,39,0,15,0,431200,湖南省
78,郴州,32,0,13,0,431000,湖南省
79,湘潭,31,0,11,0,430300,湖南省
80,湘西自治州,8,0,6,0,433100,湖南省
81,张家界,5,0,3,0,430800,湖南省
82,合肥,147,0,15,0,340100,安徽省
83,蚌埠,126,0,2,3,340300,安徽省
84,阜阳,125,0,13,0,341200,安徽省
85,亳州,92,0,7,0,341600,安徽省
86,安庆,78,0,15,0,340800,安徽省
87,六安,57,0,3,0,341500,安徽省
88,马鞍山,31,0,2,0,340500,安徽省
89,宿州,31,0,3,0,341300,安徽省
90,芜湖,30,0,3,0,340200,安徽省
91,铜陵,25,0,7,0,340700,安徽省
92,淮北,23,0,5,0,340600,安徽省
93,淮南,23,0,4,0,340400,安徽省
94,池州,15,0,3,0,341700,安徽省
95,滁州,12,0,3,0,341100,安徽省
96,黄山,9,0,1,0,341000,安徽省
97,宣城,6,0,2,0,341800,安徽省
98,南昌,189,0,38,0,360100,江西省
99,新余,105,0,18,0,360500,江西省
100,上饶,103,0,12,0,361100,江西省
101,九江,101,0,7,0,360400,江西省
102,宜春,77,0,10,0,360900,江西省
103,赣州,71,0,6,1,360700,江西省
104,抚州,64,0,9,0,361000,江西省
105,萍乡,25,0,1,0,360300,江西省
106,吉安,18,0,2,0,360800,江西省
107,鹰潭,12,0,1,0,360600,江西省
108,景德镇,5,0,1,0,360200,江西省
109,赣江新区,1,0,0,0,0,江西省
110,南京,78,0,22,0,320100,江苏省
111,苏州,77,0,13,0,320500,江苏省
112,徐州,60,0,8,0,320300,江苏省
113,淮安,46,0,5,0,320800,江苏省
114,无锡,41,0,3,0,320200,江苏省
115,连云港,35,0,4,0,320700,江苏省
116,南通,33,0,5,0,320600,江苏省
117,常州,31,0,6,0,320400,江苏省
118,泰州,31,0,5,0,321200,江苏省
119,扬州,18,0,3,0,321000,江苏省
120,盐城,18,0,3,0,320900,江苏省
121,镇江,12,0,1,0,321100,江苏省
122,宿迁,12,0,3,0,321300,江苏省
123,万州区,98,0,13,1,500101,重庆市
124,江北区,24,0,1,0,500105,重庆市
125,九龙坡区,20,0,1,1,500107,重庆市
126,垫江县,20,0,1,0,500231,重庆市
127,云阳县,20,0,10,0,500235,重庆市
128,渝中区,20,0,1,0,500103,重庆市
129,合川区,18,0,2,0,500117,重庆市
130,开州区,18,0,6,0,500154,重庆市
131,忠县,18,0,4,0,500233,重庆市
132,两江新区,16,0,0,0,-1,重庆市
133,长寿区,15,0,3,0,500115,重庆市
134,綦江区,15,0,0,0,500110,重庆市
135,奉节县,14,0,1,0,500236,重庆市
136,渝北区,13,0,2,0,500112,重庆市
137,潼南区,13,0,0,0,500152,重庆市
138,大足区,13,0,0,0,500111,重庆市
139,巫溪县,12,0,2,0,500238,重庆市
140,石柱县,12,0,2,0,500240,重庆市
141,丰都县,9,0,1,0,500230,重庆市
142,巫山县,9,0,4,0,500237,重庆市
143,璧山区,8,0,1,0,500120,重庆市
144,铜梁区,8,0,0,0,500151,重庆市
145,南岸区,8,0,0,0,500108,重庆市
146,荣昌区,8,0,0,0,500153,重庆市
147,大渡口区,7,0,1,0,500104,重庆市
148,永川区,5,0,3,0,500118,重庆市
149,巴南区,5,0,1,0,500113,重庆市
150,江津区,4,0,1,0,500116,重庆市
151,梁平区,4,0,1,0,500155,重庆市
152,高新区,4,0,0,0,0,重庆市
153,涪陵区,3,0,0,0,500102,重庆市
154,城口县,2,0,1,0,500229,重庆市
155,黔江区,2,0,2,0,500114,重庆市
156,沙坪坝区,2,0,0,0,500106,重庆市
157,彭水县,2,0,0,0,500243,重庆市
158,秀山县,1,0,1,0,500241,重庆市
159,武隆区,1,0,0,0,500156,重庆市
160,酉阳县,1,0,0,0,0,重庆市
161,万盛经开区,1,0,0,0,0,重庆市
162,青岛,53,0,10,1,370200,山东省
163,济南,44,0,7,0,370100,山东省
164,临沂,42,0,6,0,371300,山东省
165,烟台,39,0,3,0,370600,山东省
166,济宁,39,0,8,0,370800,山东省
167,潍坊,37,0,1,0,370700,山东省
168,威海,35,0,8,0,371000,山东省
169,聊城,34,0,2,0,371500,山东省
170,德州,32,0,6,0,371400,山东省
171,泰安,31,0,1,0,370900,山东省
172,枣庄,21,0,1,0,370400,山东省
173,淄博,17,0,1,0,370300,山东省
174,菏泽,16,0,5,0,371700,山东省
175,日照,15,0,2,0,371100,山东省
176,滨州,11,0,5,0,371600,山东省
177,成都,123,0,39,1,510100,四川省
178,南充,33,0,4,0,511300,四川省
179,广安,28,0,3,0,511600,四川省
180,达州,28,0,5,0,511700,四川省
181,甘孜州,23,0,2,0,513300,四川省
182,巴中,22,0,1,0,511900,四川省
183,绵阳,21,0,4,0,510700,四川省
184,泸州,17,0,2,0,510500,四川省
185,内江,17,0,2,0,511000,四川省
186,德阳,16,0,0,0,510600,四川省
187,攀枝花,13,0,5,0,510400,四川省
188,遂宁,10,0,2,0,510900,四川省
189,凉山州,10,0,1,0,513400,四川省
190,自贡,9,0,2,0,510300,四川省
191,宜宾,9,0,3,0,511500,四川省
192,眉山,7,0,1,0,511400,四川省
193,雅安,6,0,2,0,511800,四川省
194,广元,6,0,1,0,510800,四川省
195,乐山,3,0,0,0,511100,四川省
196,资阳,3,0,1,0,512000,四川省
197,阿坝州,1,0,0,0,513200,四川省
198,朝阳区,56,0,0,0,110105,北京市
199,海淀区,54,0,0,0,110108,北京市
200,西城区,39,0,0,0,110102,北京市
201,大兴区,36,0,2,0,110115,北京市
202,丰台区,30,0,3,0,110106,北京市
203,外地来京人员,25,0,2,0,-1,北京市
204,昌平区,18,0,0,0,110114,北京市
205,通州区,16,0,1,0,110112,北京市
206,房山区,14,0,0,0,110111,北京市
207,石景山区,13,0,0,0,110107,北京市
208,顺义区,10,0,0,0,110113,北京市
209,东城区,9,0,0,0,110101,北京市
210,怀柔区,7,0,0,0,110116,北京市
211,密云区,6,0,0,0,110118,北京市
212,门头沟区,3,0,0,0,110109,北京市
213,延庆区,1,0,0,0,110119,北京市
214,待明确地区,0,0,36,2,0,北京市
215,哈尔滨,128,0,15,0,230100,黑龙江省
216,双鸭山,38,0,1,2,230500,黑龙江省
217,绥化,37,0,6,3,231200,黑龙江省
218,鸡西,34,0,1,0,230300,黑龙江省
219,齐齐哈尔,30,0,0,1,230200,黑龙江省
220,佳木斯,14,0,5,0,230800,黑龙江省
221,七台河,14,0,0,0,230900,黑龙江省
222,大庆,13,0,0,1,230600,黑龙江省
223,牡丹江,12,0,1,0,231000,黑龙江省
224,鹤岗,5,0,1,0,230400,黑龙江省
225,黑河,4,0,0,0,231100,黑龙江省
226,大兴安岭,2,0,0,0,232700,黑龙江省
227,外地来沪人员,97,0,21,1,-1,上海市
228,浦东新区,56,0,9,0,310115,上海市
229,宝山区,18,0,0,0,310113,上海市
230,闵行区,17,0,2,0,310112,上海市
231,静安区,16,0,3,0,310106,上海市
232,徐汇区,16,0,1,0,310104,上海市
233,松江区,14,0,0,0,310117,上海市
234,长宁区,11,0,2,0,310105,上海市
235,奉贤区,9,0,1,0,310120,上海市
236,普陀区,8,0,0,0,310107,上海市
237,嘉定区,8,0,1,0,310114,上海市
238,虹口区,7,0,1,0,310109,上海市
239,杨浦区,7,0,0,0,310110,上海市
240,青浦区,5,0,2,0,310118,上海市
241,黄浦区,5,0,1,0,310101,上海市
242,金山区,3,0,0,0,310116,上海市
243,崇明区,2,0,0,0,310151,上海市
244,待明确地区,0,0,4,0,0,上海市
245,福州,63,0,12,0,350100,福建省
246,莆田,51,0,2,0,350300,福建省
247,泉州,42,0,11,0,350500,福建省
248,厦门,28,0,3,0,350200,福建省
249,宁德,24,0,4,0,350900,福建省
250,南平,18,0,2,0,350700,福建省
251,漳州,16,0,3,0,350600,福建省
252,三明,13,0,1,0,350400,福建省
253,龙岩,6,0,1,0,350800,福建省
254,沧州,28,0,10,1,130900,河北省
255,唐山,28,0,2,0,130200,河北省
256,邯郸,27,0,3,0,130400,河北省
257,保定,26,0,9,0,130600,河北省
258,石家庄,25,0,3,0,130100,河北省
259,廊坊,24,0,5,0,131000,河北省
260,邢台,21,0,4,1,130500,河北省
261,张家口,17,0,2,0,130700,河北省
262,衡水,8,0,2,0,131100,河北省
263,承德,7,0,1,0,130800,河北省
264,秦皇岛,7,0,0,0,130300,河北省
265,西安,98,0,10,0,610100,陕西省
266,安康,22,0,5,0,610900,陕西省
267,汉中,21,0,0,0,610700,陕西省
268,咸阳,17,0,4,0,610400,陕西省
269,渭南,14,0,0,0,610500,陕西省
270,宝鸡,13,0,2,0,610300,陕西省
271,延安,8,0,2,0,610600,陕西省
272,铜川,8,0,4,0,610200,陕西省
273,商洛,7,0,1,0,611000,陕西省
274,榆林,3,0,1,0,610800,陕西省
275,韩城,1,0,0,0,610581,陕西省
276,杨凌,1,0,0,0,0,陕西省
277,待明确地区,0,0,1,0,0,陕西省
278,南宁,37,0,8,0,450100,广西壮族自治区
279,北海,35,0,3,0,450500,广西壮族自治区
280,桂林,30,0,5,0,450300,广西壮族自治区
281,柳州,22,0,3,0,450200,广西壮族自治区
282,河池,21,0,0,1,451200,广西壮族自治区
283,防城港,17,0,1,0,450600,广西壮族自治区
284,来宾,11,0,0,0,451300,广西壮族自治区
285,玉林,9,0,1,0,450900,广西壮族自治区
286,钦州,8,0,0,0,450700,广西壮族自治区
287,贵港,8,0,0,0,450800,广西壮族自治区
288,梧州,5,0,3,0,450400,广西壮族自治区
289,贺州,4,0,0,0,451100,广西壮族自治区
290,百色,3,0,0,0,451000,广西壮族自治区
291,昆明,45,0,6,0,530100,云南省
292,西双版纳,15,0,2,0,532800,云南省
293,玉溪,14,0,2,0,530400,云南省
294,大理,13,0,2,0,532901,云南省
295,昭通,12,0,1,0,530600,云南省
296,曲靖,12,0,1,0,530300,云南省
297,保山,9,0,0,0,530500,云南省
298,丽江,7,0,2,0,530700,云南省
299,红河,6,0,2,0,532500,云南省
300,德宏,5,0,0,0,533100,云南省
301,普洱,4,0,0,0,530800,云南省
302,楚雄,4,0,0,0,532301,云南省
303,文山,2,0,0,0,532601,云南省
304,临沧,1,0,0,0,530900,云南省
305,待明确地区,0,0,1,0,0,云南省
306,三亚,43,0,11,1,460200,海南省
307,海口,28,0,4,0,460100,海南省
308,万宁,12,0,0,0,469006,海南省
309,儋州,11,0,1,0,460400,海南省
310,澄迈,7,0,1,1,469023,海南省
311,临高,6,0,1,0,469024,海南省
312,琼海,6,0,0,1,469002,海南省
313,昌江,6,0,0,0,469026,海南省
314,陵水,4,0,0,0,469028,海南省
315,东方,3,0,0,0,469007,海南省
316,定安,3,0,0,0,469021,海南省
317,文昌,3,0,0,0,469005,海南省
318,保亭,3,0,0,0,0,海南省
319,乐东,2,0,0,0,469027,海南省
320,琼中,1,0,1,0,469030,海南省
321,晋中,32,0,8,0,140700,山西省
322,运城,18,0,4,0,140800,山西省
323,太原,17,0,3,0,140100,山西省
324,大同,11,0,3,0,140200,山西省
325,晋城,8,0,2,0,140500,山西省
326,长治,7,0,0,0,140400,山西省
327,朔州,7,0,1,0,140600,山西省
328,忻州,7,0,0,0,140900,山西省
329,吕梁,6,0,3,0,141100,山西省
330,阳泉,4,0,0,0,140300,山西省
331,临汾,2,0,1,0,141000,山西省
332,贵阳,27,0,1,0,520100,贵州省
333,毕节,21,0,0,0,520500,贵州省
334,遵义,19,0,1,0,520300,贵州省
335,六盘水,10,0,0,1,520200,贵州省
336,铜仁,8,0,5,0,520600,贵州省
337,黔南州,8,0,3,0,522700,贵州省
338,黔东南州,8,0,0,0,522600,贵州省
339,黔西南州,4,0,0,0,522300,贵州省
340,安顺,4,0,0,0,520400,贵州省
341,沈阳,26,0,6,0,210100,辽宁省
342,大连,16,0,3,0,210200,辽宁省
343,盘锦,11,0,0,0,211100,辽宁省
344,锦州,11,0,1,0,210700,辽宁省
345,葫芦岛,9,0,0,0,211400,辽宁省
346,阜新,8,0,0,0,210900,辽宁省
347,丹东,7,0,3,0,210600,辽宁省
348,朝阳,6,0,0,0,211300,辽宁省
349,铁岭,4,0,0,0,211200,辽宁省
350,本溪,3,0,0,0,210500,辽宁省
351,辽阳,3,0,0,0,211000,辽宁省
352,鞍山,3,0,0,0,210300,辽宁省
353,营口,1,0,0,0,210800,辽宁省
354,宝坻区,35,0,0,1,120115,天津市
355,河东区,11,0,1,0,120102,天津市
356,河北区,10,0,1,0,120105,天津市
357,和平区,6,0,1,0,120101,天津市
358,外地来津人员,6,0,0,0,0,天津市
359,河西区,4,0,0,0,120103,天津市
360,西青区,4,0,0,0,120111,天津市
361,宁河区,4,0,0,0,120117,天津市
362,东丽区,4,0,0,0,120110,天津市
363,滨海新区,3,0,0,0,120116,天津市
364,南开区,3,0,0,0,120104,天津市
365,红桥区,2,0,1,0,120106,天津市
366,津南区,1,0,4,0,120112,天津市
367,北辰区,1,0,0,0,120113,天津市
368,武清区,1,0,0,0,120114,天津市
369,兰州,33,0,10,2,620100,甘肃省
370,天水,12,0,1,0,620500,甘肃省
371,定西,8,0,2,0,621100,甘肃省
372,平凉,7,0,0,0,620800,甘肃省
373,甘南,6,0,0,0,623000,甘肃省
374,白银,4,0,0,0,620400,甘肃省
375,陇南,4,0,0,0,621200,甘肃省
376,临夏,3,0,2,0,622900,甘肃省
377,庆阳,3,0,0,0,621000,甘肃省
378,张掖,2,0,1,0,620700,甘肃省
379,金昌,1,0,1,0,620300,甘肃省
380,长春,39,0,6,0,220100,吉林省
381,四平市,12,0,1,1,220300,吉林省
382,公主岭,6,0,1,0,220381,吉林省
383,辽源,6,0,0,0,220400,吉林省
384,吉林市,5,0,2,0,220200,吉林省
385,延边,5,0,2,0,222400,吉林省
386,通化,3,0,0,0,220500,吉林省
387,松原,2,0,1,0,220700,吉林省
388,梅河口,1,0,0,0,220581,吉林省
389,白城,1,0,0,0,220800,吉林省
390,鄂尔多斯,11,0,2,0,150600,内蒙古自治区
391,包头,11,0,0,0,150200,内蒙古自治区
392,呼和浩特,7,0,0,0,150100,内蒙古自治区
393,巴彦淖尔,6,0,0,0,150800,内蒙古自治区
394,通辽,6,0,0,0,150500,内蒙古自治区
395,呼伦贝尔,5,0,1,0,150700,内蒙古自治区
396,赤峰,4,0,1,0,150400,内蒙古自治区
397,乌兰察布,3,0,0,0,150900,内蒙古自治区
398,锡林郭勒盟,2,0,1,0,152500,内蒙古自治区
399,乌海市,2,0,0,0,150300,内蒙古自治区
400,兴安盟,1,0,0,0,152200,内蒙古自治区
401,银川,28,0,5,0,640100,宁夏回族自治区
402,吴忠,13,0,4,0,640300,宁夏回族自治区
403,中卫,3,0,2,0,640500,宁夏回族自治区
404,固原,3,0,2,0,640400,宁夏回族自治区
405,宁东,1,0,0,0,0,宁夏回族自治区
406,石嘴山,1,0,0,0,640200,宁夏回族自治区
407,乌鲁木齐,20,0,0,0,650100,新疆维吾尔自治区
408,伊犁州,10,0,0,0,654000,新疆维吾尔自治区
409,兵团第九师,4,0,0,0,0,新疆维吾尔自治区
410,昌吉州,3,0,0,0,0,新疆维吾尔自治区
411,巴州,3,0,0,0,511902,新疆维吾尔自治区
412,兵团第四师,3,0,0,0,0,新疆维吾尔自治区
413,吐鲁番,1,0,0,0,650400,新疆维吾尔自治区
414,兵团第七师,1,0,0,0,0,新疆维吾尔自治区
415,兵团第八师石河子市,1,0,0,0,0,新疆维吾尔自治区
416,阿克苏地区,1,0,0,0,652900,新疆维吾尔自治区
417,兵团第六师五家渠市,1,0,0,0,0,新疆维吾尔自治区
418,兵团第十二师,1,0,0,0,0,新疆维吾尔自治区
419,西宁,15,0,3,0,630100,青海省
420,海北州,3,0,0,0,632200,青海省
421,拉萨,1,0,0,0,540100,西藏自治区
